1,0.11,-0.01,-0.02,0.05,0.04,-0.01,N/A,-0.02,-0.03,0.05,0.04,-0.12
0.11,1,0.15,0.04,0.01,0.04,0.14,N/A,-0.01,0.08,0.00,0.06,-0.04
-0.01,0.15,1,0.10,0.01,0.05,0.03,N/A,-0.07,-0.01,0.09,0.10,0.05
-0.02,0.04,0.10,1,0.02,0.04,-0.01,N/A,0.02,0.12,0.11,0.24,-0.01
0.05,0.01,0.01,0.02,1,0.06,-0.03,N/A,0.32,0.02,0.08,0.06,-0.01
0.04,0.04,0.05,0.04,0.06,1,0.04,N/A,0.01,0.07,0.01,0.12,0.05
-0.01,0.14,0.03,-0.01,-0.03,0.04,1,N/A,-0.03,0.07,0.06,0.18,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,-0.01,-0.07,0.02,0.32,0.01,-0.03,N/A,1,0.08,0.07,0.05,-0.00
-0.03,0.08,-0.01,0.12,0.02,0.07,0.07,N/A,0.08,1,0.07,0.07,-0.01
0.05,0.00,0.09,0.11,0.08,0.01,0.06,N/A,0.07,0.07,1,0.09,0.05
0.04,0.06,0.10,0.24,0.06,0.12,0.18,N/A,0.05,0.07,0.09,1,-0.07
-0.12,-0.04,0.05,-0.01,-0.01,0.05,0.04,N/A,-0.00,-0.01,0.05,-0.07,1
