1,0.08,0.14,-0.03,0.19,0.01,-0.00,N/A,0.04,0.06,0.03,0.17,0.21
0.08,1,0.04,0.14,0.14,-0.00,-0.01,N/A,0.12,0.50,0.07,0.05,0.19
0.14,0.04,1,0.09,0.09,0.01,-0.02,N/A,-0.01,-0.00,0.08,0.07,0.19
-0.03,0.14,0.09,1,0.12,0.02,0.01,N/A,0.05,0.05,0.12,0.10,0.21
0.19,0.14,0.09,0.12,1,0.11,0.01,N/A,0.08,0.18,0.22,0.14,0.56
0.01,-0.00,0.01,0.02,0.11,1,-0.02,N/A,-0.10,-0.01,0.00,-0.04,0.06
-0.00,-0.01,-0.02,0.01,0.01,-0.02,1,N/A,-0.05,-0.03,0.01,-0.03,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.12,-0.01,0.05,0.08,-0.10,-0.05,N/A,1,0.03,-0.01,0.00,0.12
0.06,0.50,-0.00,0.05,0.18,-0.01,-0.03,N/A,0.03,1,0.04,0.03,0.09
0.03,0.07,0.08,0.12,0.22,0.00,0.01,N/A,-0.01,0.04,1,0.05,0.21
0.17,0.05,0.07,0.10,0.14,-0.04,-0.03,N/A,0.00,0.03,0.05,1,0.12
0.21,0.19,0.19,0.21,0.56,0.06,0.16,N/A,0.12,0.09,0.21,0.12,1
