1,0.08,0.08,0.05,0.06,0.10
0.08,1,0.14,0.17,0.10,0.21
0.08,0.14,1,0.06,-0.02,0.00
0.05,0.17,0.06,1,0.22,0.13
0.06,0.10,-0.02,0.22,1,-0.02
0.10,0.21,0.00,0.13,-0.02,1
