1,-0.03,0.03,-0.04,0.09,0.05,-0.09,-0.01,N/A,-0.01,0.03,N/A
-0.03,1,0.25,0.07,-0.00,0.10,0.05,0.11,N/A,0.24,0.25,N/A
0.03,0.25,1,0.04,-0.03,0.12,0.22,0.03,N/A,0.03,0.03,N/A
-0.04,0.07,0.04,1,0.13,0.12,-0.05,0.15,N/A,0.27,0.16,N/A
0.09,-0.00,-0.03,0.13,1,0.05,0.03,0.19,N/A,0.22,0.04,N/A
0.05,0.10,0.12,0.12,0.05,1,0.00,0.07,N/A,0.16,0.14,N/A
-0.09,0.05,0.22,-0.05,0.03,0.00,1,0.09,N/A,0.03,0.04,N/A
-0.01,0.11,0.03,0.15,0.19,0.07,0.09,1,N/A,0.26,0.10,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.24,0.03,0.27,0.22,0.16,0.03,0.26,N/A,1,0.27,N/A
0.03,0.25,0.03,0.16,0.04,0.14,0.04,0.10,N/A,0.27,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
