1,0.22,0.15,0.15,0.13,0.22,0.03,0.11,0.22,0.29,0.08
0.22,1,0.25,0.09,0.36,0.26,0.21,0.17,0.27,0.40,-0.01
0.15,0.25,1,0.13,0.20,0.33,0.19,0.38,0.36,0.38,0.01
0.15,0.09,0.13,1,0.10,0.13,0.02,0.13,0.12,0.21,0.14
0.13,0.36,0.20,0.10,1,0.13,0.11,0.27,0.23,0.26,-0.01
0.22,0.26,0.33,0.13,0.13,1,0.15,0.21,0.31,0.27,0.08
0.03,0.21,0.19,0.02,0.11,0.15,1,0.15,0.06,0.09,-0.01
0.11,0.17,0.38,0.13,0.27,0.21,0.15,1,0.45,0.36,0.03
0.22,0.27,0.36,0.12,0.23,0.31,0.06,0.45,1,0.42,0.02
0.29,0.40,0.38,0.21,0.26,0.27,0.09,0.36,0.42,1,0.03
0.08,-0.01,0.01,0.14,-0.01,0.08,-0.01,0.03,0.02,0.03,1
