1,0.17,0.13,-0.01,0.07,0.11,0.25,0.02
0.17,1,0.08,0.07,0.09,0.19,0.12,0.07
0.13,0.08,1,0.15,0.07,0.09,0.11,0.05
-0.01,0.07,0.15,1,0.13,0.08,0.12,0.15
0.07,0.09,0.07,0.13,1,0.08,0.10,0.09
0.11,0.19,0.09,0.08,0.08,1,0.04,0.05
0.25,0.12,0.11,0.12,0.10,0.04,1,0.06
0.02,0.07,0.05,0.15,0.09,0.05,0.06,1
