1,0.20,0.15,0.01,0.03,N/A,0.06,0.06,0.08,0.02,0.11,0.03,0.01,0.29,N/A
0.20,1,0.21,0.09,0.21,N/A,0.07,0.20,0.32,0.02,0.24,-0.02,0.27,0.21,N/A
0.15,0.21,1,-0.01,0.26,N/A,0.05,0.18,0.30,0.19,0.13,-0.01,0.09,0.38,N/A
0.01,0.09,-0.01,1,0.01,N/A,0.04,0.02,0.04,0.04,0.00,-0.07,0.03,0.00,N/A
0.03,0.21,0.26,0.01,1,N/A,0.01,0.10,0.32,0.04,0.13,-0.07,0.16,0.18,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.07,0.05,0.04,0.01,N/A,1,0.02,0.09,0.02,0.14,0.01,0.02,0.11,N/A
0.06,0.20,0.18,0.02,0.10,N/A,0.02,1,0.22,0.02,0.07,0.03,0.23,0.14,N/A
0.08,0.32,0.30,0.04,0.32,N/A,0.09,0.22,1,0.00,0.19,0.01,0.33,0.28,N/A
0.02,0.02,0.19,0.04,0.04,N/A,0.02,0.02,0.00,1,-0.01,-0.05,-0.06,0.12,N/A
0.11,0.24,0.13,0.00,0.13,N/A,0.14,0.07,0.19,-0.01,1,0.05,0.11,0.13,N/A
0.03,-0.02,-0.01,-0.07,-0.07,N/A,0.01,0.03,0.01,-0.05,0.05,1,0.07,0.01,N/A
0.01,0.27,0.09,0.03,0.16,N/A,0.02,0.23,0.33,-0.06,0.11,0.07,1,0.18,N/A
0.29,0.21,0.38,0.00,0.18,N/A,0.11,0.14,0.28,0.12,0.13,0.01,0.18,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
