1,0.01,0.04,0.01,0.02,0.08,N/A,0.02,0.13,N/A,0.19,0.04,1.00,N/A,N/A,0.07
0.01,1,-0.02,-0.01,0.04,0.08,N/A,0.07,0.03,N/A,0.06,0.03,0.01,N/A,N/A,0.03
0.04,-0.02,1,-0.00,0.04,0.08,N/A,-0.06,0.02,N/A,0.01,0.04,0.04,N/A,N/A,-0.02
0.01,-0.01,-0.00,1,0.00,0.06,N/A,-0.02,0.01,N/A,0.01,-0.01,0.01,N/A,N/A,0.02
0.02,0.04,0.04,0.00,1,0.10,N/A,0.13,-0.03,N/A,-0.02,-0.02,0.02,N/A,N/A,-0.05
0.08,0.08,0.08,0.06,0.10,1,N/A,0.03,0.13,N/A,0.15,0.15,0.08,N/A,N/A,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.07,-0.06,-0.02,0.13,0.03,N/A,1,0.15,N/A,0.08,-0.06,0.02,N/A,N/A,-0.00
0.13,0.03,0.02,0.01,-0.03,0.13,N/A,0.15,1,N/A,0.11,0.12,0.13,N/A,N/A,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,0.06,0.01,0.01,-0.02,0.15,N/A,0.08,0.11,N/A,1,0.04,0.19,N/A,N/A,0.00
0.04,0.03,0.04,-0.01,-0.02,0.15,N/A,-0.06,0.12,N/A,0.04,1,0.04,N/A,N/A,0.05
1.00,0.01,0.04,0.01,0.02,0.08,N/A,0.02,0.13,N/A,0.19,0.04,1,N/A,N/A,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.03,-0.02,0.02,-0.05,0.21,N/A,-0.00,0.11,N/A,0.00,0.05,0.07,N/A,N/A,1
