1,N/A,0.41,0.23,0.07,0.46,0.48,N/A,0.28,0.60,0.36,0.09,0.29,0.27,0.35,0.52,0.53,0.05,N/A,0.57,0.61,0.57,0.18,N/A,0.14,N/A,0.62,0.19,0.18,0.28,0.50,0.15,0.39,0.21,0.31,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.41,N/A,1,0.25,0.09,0.36,0.38,N/A,0.20,0.53,0.51,0.16,0.21,0.20,0.27,0.42,0.42,0.02,N/A,0.48,0.47,0.59,0.25,N/A,0.10,N/A,0.67,0.26,0.22,0.22,0.43,0.12,0.30,0.09,0.25,0.23
0.23,N/A,0.25,1,0.05,0.25,0.26,N/A,0.15,0.30,0.23,0.04,0.08,0.18,0.16,0.30,0.30,0.01,N/A,0.31,0.33,0.34,0.08,N/A,-0.01,N/A,0.38,0.05,0.07,0.18,0.21,0.20,0.22,0.15,0.21,0.09
0.07,N/A,0.09,0.05,1,0.04,0.07,N/A,0.02,0.12,0.04,0.02,0.07,0.12,0.16,0.08,0.06,0.01,N/A,0.12,0.11,0.03,0.14,N/A,-0.02,N/A,0.10,0.03,0.15,0.05,0.16,0.00,0.05,0.02,0.02,0.14
0.46,N/A,0.36,0.25,0.04,1,0.96,N/A,0.24,0.56,0.32,0.11,0.22,0.22,0.31,0.50,0.97,0.05,N/A,0.52,0.51,0.57,0.24,N/A,0.03,N/A,0.55,0.18,0.21,0.21,0.45,0.12,0.36,0.22,0.30,0.22
0.48,N/A,0.38,0.26,0.07,0.96,1,N/A,0.25,0.59,0.31,0.10,0.23,0.44,0.32,0.52,0.96,0.03,N/A,0.56,0.53,0.57,0.24,N/A,0.03,N/A,0.56,0.18,0.21,0.23,0.45,0.14,0.37,0.22,0.31,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,N/A,0.20,0.15,0.02,0.24,0.25,N/A,1,0.36,0.25,0.00,0.15,0.13,0.17,0.28,0.28,0.09,N/A,0.35,0.31,0.32,0.07,N/A,0.07,N/A,0.32,-0.00,0.07,0.21,0.22,0.07,0.67,0.02,0.55,0.09
0.60,N/A,0.53,0.30,0.12,0.56,0.59,N/A,0.36,1,0.43,0.28,0.30,0.32,0.40,0.84,0.64,0.09,N/A,0.70,0.67,0.64,0.29,N/A,0.10,N/A,0.69,0.20,0.26,0.26,0.57,0.17,0.42,0.16,0.35,0.25
0.36,N/A,0.51,0.23,0.04,0.32,0.31,N/A,0.25,0.43,1,0.11,0.14,0.13,0.24,0.39,0.36,0.13,N/A,0.42,0.40,0.50,0.18,N/A,0.13,N/A,0.56,0.18,0.13,0.17,0.31,0.10,0.28,0.11,0.23,0.13
0.09,N/A,0.16,0.04,0.02,0.11,0.10,N/A,0.00,0.28,0.11,1,0.01,0.03,0.06,0.06,0.11,0.02,N/A,0.19,0.09,0.09,0.24,N/A,-0.00,N/A,0.13,-0.01,0.27,0.03,0.23,0.05,0.02,-0.01,0.07,0.25
0.29,N/A,0.21,0.08,0.07,0.22,0.23,N/A,0.15,0.30,0.14,0.01,1,0.11,0.27,0.28,0.28,0.03,N/A,0.36,0.27,0.29,0.28,N/A,0.01,N/A,0.31,0.03,0.28,0.16,0.30,0.13,0.21,0.03,0.14,0.29
