1,0.16,0.26,0.06,0.13,0.27,0.40,0.29,0.33,0.38,0.17
0.16,1,0.05,0.15,0.06,0.17,0.04,0.33,0.10,0.11,0.07
0.26,0.05,1,0.03,0.08,0.13,0.36,0.13,0.20,0.20,0.37
0.06,0.15,0.03,1,0.05,0.22,0.11,0.08,0.15,0.07,0.04
0.13,0.06,0.08,0.05,1,0.05,0.09,0.10,-0.00,0.01,0.05
0.27,0.17,0.13,0.22,0.05,1,0.26,0.22,0.28,0.33,0.29
0.40,0.04,0.36,0.11,0.09,0.26,1,0.22,0.27,0.25,0.18
0.29,0.33,0.13,0.08,0.10,0.22,0.22,1,0.20,0.15,0.30
0.33,0.10,0.20,0.15,-0.00,0.28,0.27,0.20,1,0.23,0.20
0.38,0.11,0.20,0.07,0.01,0.33,0.25,0.15,0.23,1,0.08
0.17,0.07,0.37,0.04,0.05,0.29,0.18,0.30,0.20,0.08,1
