1,0.04,0.11,0.06,0.01,0.05,0.03
0.04,1,0.06,-0.05,0.05,-0.00,-0.00
0.11,0.06,1,0.09,0.08,0.12,0.04
0.06,-0.05,0.09,1,0.17,0.14,0.03
0.01,0.05,0.08,0.17,1,0.08,0.03
0.05,-0.00,0.12,0.14,0.08,1,0.01
0.03,-0.00,0.04,0.03,0.03,0.01,1
