1,-0.02,0.03,N/A,-0.02,0.05,0.04,-0.01,-0.01
-0.02,1,0.18,N/A,0.02,0.10,0.09,0.05,0.04
0.03,0.18,1,N/A,0.15,0.10,0.27,0.11,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.02,0.15,N/A,1,0.01,0.14,0.06,0.08
0.05,0.10,0.10,N/A,0.01,1,0.09,0.00,0.02
0.04,0.09,0.27,N/A,0.14,0.09,1,0.22,0.06
-0.01,0.05,0.11,N/A,0.06,0.00,0.22,1,0.10
-0.01,0.04,0.08,N/A,0.08,0.02,0.06,0.10,1
