1,0.05,0.43,0.02,N/A,0.05,-0.02,0.05,0.01,0.08,N/A,0.08,0.09,0.13,0.03,0.04,0.08,0.01,N/A,0.05,0.07,0.19,0.05,-0.03,0.03,0.08,0.01,0.33,0.02,0.04,N/A,0.11,0.01,N/A,0.08,0.05,0.04,0.12,N/A,-0.04,0.24,0.01,0.06,0.03,-0.00,-0.01,N/A,-0.01,0.04,0.00,0.09,-0.08,N/A,0.00,-0.01,N/A,-0.03,0.06,N/A,-0.01,-0.01,0.07,0.00
0.05,1,0.11,0.07,N/A,0.10,0.01,0.10,0.01,0.00,N/A,0.38,0.26,-0.01,0.01,0.11,0.04,0.01,N/A,0.03,0.01,0.04,0.04,0.08,-0.00,0.17,0.01,0.07,0.06,-0.01,N/A,0.32,0.06,N/A,-0.02,0.40,0.01,0.58,N/A,0.06,0.21,0.01,0.06,0.10,0.02,0.02,N/A,-0.01,0.06,0.05,0.15,0.04,N/A,-0.00,0.03,N/A,0.03,0.03,N/A,-0.02,0.04,0.12,0.01
0.43,0.11,1,-0.02,N/A,0.01,0.04,-0.02,-0.00,0.05,N/A,0.09,0.06,0.04,0.01,-0.02,0.02,0.02,N/A,0.05,-0.01,0.05,-0.01,0.07,0.08,-0.05,-0.04,0.41,0.06,0.11,N/A,0.07,0.05,N/A,0.07,0.03,0.04,0.26,N/A,0.03,0.23,0.02,0.06,0.06,0.02,-0.03,N/A,0.05,0.01,-0.00,0.05,0.05,N/A,-0.02,0.07,N/A,0.04,0.04,N/A,-0.05,-0.02,0.14,-0.00
0.02,0.07,-0.02,1,N/A,0.03,-0.02,0.03,-0.02,0.03,N/A,0.03,0.01,0.02,0.00,0.08,0.05,0.02,N/A,0.02,-0.05,0.06,0.04,0.08,0.04,0.02,0.03,-0.00,0.02,-0.07,N/A,0.10,0.01,N/A,0.00,0.01,0.04,0.04,N/A,-0.02,0.14,0.05,0.00,0.03,0.03,-0.00,N/A,-0.04,0.04,-0.00,0.12,0.03,N/A,0.03,-0.00,N/A,0.02,0.02,N/A,0.01,0.01,0.05,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.10,0.01,0.03,N/A,1,-0.01,0.14,0.01,0.03,N/A,0.05,0.08,0.07,0.03,-0.04,-0.03,0.02,N/A,0.14,-0.03,0.05,0.03,0.29,0.06,0.20,0.06,0.05,0.03,0.07,N/A,0.16,0.04,N/A,-0.02,0.06,0.07,0.08,N/A,0.05,0.15,0.26,0.03,0.02,0.01,0.05,N/A,0.04,0.03,0.48,0.21,0.08,N/A,0.00,0.01,N/A,0.06,0.24,N/A,-0.02,0.01,0.06,0.02
-0.02,0.01,0.04,-0.02,N/A,-0.01,1,0.05,-0.02,0.02,N/A,-0.02,-0.02,0.08,0.06,0.06,-0.01,0.03,N/A,0.14,0.07,-0.01,-0.01,0.02,0.15,0.00,-0.00,0.11,-0.05,0.03,N/A,0.05,-0.05,N/A,-0.08,-0.03,-0.04,-0.03,N/A,0.08,0.01,-0.01,0.06,-0.03,0.07,0.04,N/A,-0.04,0.09,0.01,0.04,0.08,N/A,-0.06,0.04,N/A,0.04,-0.00,N/A,-0.02,0.04,0.08,0.07
0.05,0.10,-0.02,0.03,N/A,0.14,0.05,1,-0.01,-0.03,N/A,0.02,0.16,-0.08,-0.02,0.03,0.02,-0.01,N/A,0.09,0.06,0.05,-0.04,-0.03,0.06,0.03,0.02,0.09,0.09,0.01,N/A,0.16,0.00,N/A,-0.02,0.07,0.06,0.06,N/A,0.20,0.06,0.01,0.03,0.05,0.00,-0.03,N/A,0.06,0.08,0.02,0.05,-0.02,N/A,-0.05,-0.01,N/A,0.05,0.08,N/A,-0.01,0.02,0.09,0.00
0.01,0.01,-0.00,-0.02,N/A,0.01,-0.02,-0.01,1,0.10,N/A,-0.03,0.02,-0.05,0.03,-0.03,0.02,-0.06,N/A,0.06,0.08,0.01,0.03,0.04,-0.03,0.11,0.11,-0.03,0.01,-0.02,N/A,0.17,-0.05,N/A,0.02,-0.01,-0.02,-0.01,N/A,0.04,0.01,0.02,-0.05,0.03,-0.06,-0.04,N/A,-0.06,0.02,0.06,0.02,-0.05,N/A,0.01,0.08,N/A,0.08,-0.00,N/A,0.02,0.05,0.07,0.05
0.08,0.00,0.05,0.03,N/A,0.03,0.02,-0.03,0.10,1,N/A,-0.01,0.01,0.17,0.02,0.01,0.16,-0.02,N/A,0.10,0.05,0.16,0.13,0.07,0.03,0.02,0.06,0.01,-0.02,0.07,N/A,0.11,0.01,N/A,0.04,-0.02,-0.00,-0.02,N/A,-0.01,0.19,0.08,0.13,-0.06,0.11,0.04,N/A,0.12,0.03,0.20,0.15,-0.08,N/A,0.09,-0.02,N/A,0.07,0.01,N/A,0.04,0.07,-0.04,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.38,0.09,0.03,N/A,0.05,-0.02,0.02,-0.03,-0.01,N/A,1,0.20,-0.02,0.01,0.07,-0.02,-0.00,N/A,0.07,-0.02,0.06,0.00,-0.01,0.15,0.13,-0.01,0.09,0.05,-0.00,N/A,0.24,0.00,N/A,0.03,0.25,0.05,0.35,N/A,0.04,0.22,-0.02,0.04,0.18,-0.02,0.01,N/A,0.03,0.07,0.04,0.11,-0.02,N/A,-0.00,-0.01,N/A,0.07,0.04,N/A,0.01,0.11,0.16,-0.00
0.09,0.26,0.06,0.01,N/A,0.08,-0.02,0.16,0.02,0.01,N/A,0.20,1,-0.01,0.00,0.04,-0.01,-0.00,N/A,0.02,-0.01,0.04,0.06,0.01,0.28,0.07,0.02,0.08,0.00,-0.00,N/A,0.80,0.05,N/A,0.02,0.36,-0.00,0.39,N/A,0.01,0.13,0.00,0.01,0.05,-0.01,-0.00,N/A,-0.01,-0.02,0.01,0.12,-0.01,N/A,0.01,-0.01,N/A,0.02,0.04,N/A,0.01,0.06,0.07,-0.01
0.13,-0.01,0.04,0.02,N/A,0.07,0.08,-0.08,-0.05,0.17,N/A,-0.02,-0.01,1,0.12,0.09,0.15,0.08,N/A,0.26,0.06,0.18,0.14,0.11,0.03,0.14,0.03,0.14,0.11,0.12,N/A,0.09,0.05,N/A,0.02,-0.01,0.09,-0.06,N/A,-0.05,0.17,0.03,0.13,-0.07,0.06,0.06,N/A,0.06,0.07,0.17,0.10,0.09,N/A,0.07,0.07,N/A,0.20,0.07,N/A,-0.05,-0.00,0.03,-0.01
0.03,0.01,0.01,0.00,N/A,0.03,0.06,-0.02,0.03,0.02,N/A,0.01,0.00,0.12,1,-0.01,0.02,0.01,N/A,0.02,-0.03,0.01,-0.02,0.03,0.17,0.02,0.01,-0.06,0.03,0.05,N/A,0.07,0.04,N/A,0.04,0.02,0.03,-0.01,N/A,0.01,0.18,-0.03,0.06,0.01,-0.01,0.05,N/A,-0.02,0.00,0.06,0.07,0.08,N/A,-0.02,0.04,N/A,0.04,0.19,N/A,0.06,0.01,0.03,0.00
0.04,0.11,-0.02,0.08,N/A,-0.04,0.06,0.03,-0.03,0.01,N/A,0.07,0.04,0.09,-0.01,1,0.01,0.02,N/A,0.05,0.11,-0.00,-0.02,-0.09,0.18,-0.05,-0.10,-0.02,0.00,-0.04,N/A,0.05,-0.05,N/A,-0.04,-0.02,0.09,0.07,N/A,0.10,0.06,0.04,0.01,-0.01,-0.01,0.07,N/A,0.03,0.09,-0.00,0.05,-0.00,N/A,-0.08,0.03,N/A,0.03,0.03,N/A,0.05,0.07,0.04,0.03
