1,-0.02,N/A,N/A,N/A,N/A,N/A,N/A,-0.05,0.02,N/A,N/A,N/A,0.05,N/A,N/A,N/A,-0.09,N/A,N/A,-0.02,0.01,N/A
-0.02,1,N/A,N/A,N/A,N/A,N/A,N/A,0.06,0.39,N/A,N/A,N/A,0.08,N/A,N/A,N/A,-0.02,N/A,N/A,0.07,0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,0.06,N/A,N/A,N/A,N/A,N/A,N/A,1,0.24,N/A,N/A,N/A,0.20,N/A,N/A,N/A,0.06,N/A,N/A,0.08,0.18,N/A
0.02,0.39,N/A,N/A,N/A,N/A,N/A,N/A,0.24,1,N/A,N/A,N/A,0.19,N/A,N/A,N/A,-0.05,N/A,N/A,0.12,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.08,N/A,N/A,N/A,N/A,N/A,N/A,0.20,0.19,N/A,N/A,N/A,1,N/A,N/A,N/A,0.06,N/A,N/A,0.06,0.14,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.09,-0.02,N/A,N/A,N/A,N/A,N/A,N/A,0.06,-0.05,N/A,N/A,N/A,0.06,N/A,N/A,N/A,1,N/A,N/A,0.01,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.07,N/A,N/A,N/A,N/A,N/A,N/A,0.08,0.12,N/A,N/A,N/A,0.06,N/A,N/A,N/A,0.01,N/A,N/A,1,0.09,N/A
0.01,0.00,N/A,N/A,N/A,N/A,N/A,N/A,0.18,0.02,N/A,N/A,N/A,0.14,N/A,N/A,N/A,0.03,N/A,N/A,0.09,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
