1,0.12,0.05,0.09,N/A,N/A,N/A,N/A,0.12,N/A,0.06,N/A,0.05,0.21,0.13,0.07
0.12,1,0.10,0.69,N/A,N/A,N/A,N/A,-0.01,N/A,0.30,N/A,0.04,0.10,0.03,0.06
0.05,0.10,1,0.01,N/A,N/A,N/A,N/A,0.06,N/A,-0.02,N/A,-0.01,0.32,0.22,0.10
0.09,0.69,0.01,1,N/A,N/A,N/A,N/A,-0.08,N/A,0.34,N/A,0.06,0.04,-0.05,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,-0.01,0.06,-0.08,N/A,N/A,N/A,N/A,1,N/A,0.01,N/A,0.15,0.05,0.01,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.30,-0.02,0.34,N/A,N/A,N/A,N/A,0.01,N/A,1,N/A,0.07,0.12,-0.03,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.04,-0.01,0.06,N/A,N/A,N/A,N/A,0.15,N/A,0.07,N/A,1,-0.05,0.09,0.03
0.21,0.10,0.32,0.04,N/A,N/A,N/A,N/A,0.05,N/A,0.12,N/A,-0.05,1,0.29,0.25
0.13,0.03,0.22,-0.05,N/A,N/A,N/A,N/A,0.01,N/A,-0.03,N/A,0.09,0.29,1,0.19
0.07,0.06,0.10,0.03,N/A,N/A,N/A,N/A,0.03,N/A,0.06,N/A,0.03,0.25,0.19,1
