1,0.06,-0.00,0.05,0.05,-0.03,N/A,0.03,N/A,0.04,0.03,0.10,0.01,0.02
0.06,1,0.04,0.03,0.00,0.04,N/A,0.05,N/A,0.02,0.07,-0.01,0.02,-0.02
-0.00,0.04,1,0.07,-0.02,0.01,N/A,0.14,N/A,0.09,0.01,0.21,0.07,0.00
0.05,0.03,0.07,1,0.04,0.08,N/A,0.29,N/A,-0.01,0.05,0.19,0.23,0.08
0.05,0.00,-0.02,0.04,1,0.11,N/A,0.07,N/A,-0.09,0.06,0.15,-0.03,-0.07
-0.03,0.04,0.01,0.08,0.11,1,N/A,0.24,N/A,-0.03,0.03,0.08,0.06,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.05,0.14,0.29,0.07,0.24,N/A,1,N/A,0.01,0.07,0.30,0.14,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.02,0.09,-0.01,-0.09,-0.03,N/A,0.01,N/A,1,0.01,0.03,-0.00,0.02
0.03,0.07,0.01,0.05,0.06,0.03,N/A,0.07,N/A,0.01,1,0.01,0.00,-0.06
0.10,-0.01,0.21,0.19,0.15,0.08,N/A,0.30,N/A,0.03,0.01,1,0.12,0.03
0.01,0.02,0.07,0.23,-0.03,0.06,N/A,0.14,N/A,-0.00,0.00,0.12,1,-0.05
0.02,-0.02,0.00,0.08,-0.07,0.08,N/A,0.07,N/A,0.02,-0.06,0.03,-0.05,1
