1,0.08,0.03,0.05,0.01,-0.00,0.07,-0.02,0.03,0.11,0.03,0.04,N/A,0.01,0.10,0.22,-0.01,0.05,0.06,N/A,0.01,N/A,N/A,0.01,0.01,N/A,0.10,-0.03,-0.01,0.08,0.09,-0.03,-0.00,0.07,-0.00,-0.01,0.03,0.02,0.00,0.17
0.08,1,0.01,0.14,0.02,0.02,0.14,-0.02,-0.01,0.13,0.01,0.01,N/A,0.03,0.16,0.01,0.01,0.01,0.04,N/A,0.00,N/A,N/A,0.11,-0.09,N/A,0.04,0.01,0.02,0.10,0.09,-0.00,0.01,0.01,0.00,0.00,-0.03,0.05,0.04,-0.01
0.03,0.01,1,0.02,0.03,0.11,-0.00,0.03,0.05,0.08,-0.01,0.05,N/A,0.07,0.03,0.04,0.05,-0.01,0.29,N/A,0.01,N/A,N/A,-0.01,0.02,N/A,0.03,0.03,0.07,0.10,0.10,0.02,0.01,0.07,-0.00,0.00,0.01,-0.01,0.06,0.02
0.05,0.14,0.02,1,-0.01,0.01,0.06,-0.06,0.07,0.28,0.11,-0.01,N/A,0.04,-0.01,-0.01,0.06,0.05,0.10,N/A,0.07,N/A,N/A,-0.03,-0.01,N/A,0.05,0.00,0.02,0.11,0.12,-0.01,-0.02,0.13,0.07,0.08,0.04,0.04,-0.01,0.02
0.01,0.02,0.03,-0.01,1,0.01,0.00,0.31,0.11,0.07,0.00,0.00,N/A,0.03,0.11,0.04,0.03,0.02,0.09,N/A,0.07,N/A,N/A,0.04,-0.02,N/A,0.06,0.15,0.03,0.15,0.13,0.01,0.04,0.13,0.02,0.02,0.05,0.03,0.26,0.04
-0.00,0.02,0.11,0.01,0.01,1,0.01,0.00,0.02,0.02,0.00,-0.00,N/A,-0.03,0.03,-0.01,0.01,0.04,0.14,N/A,0.00,N/A,N/A,0.01,-0.00,N/A,0.07,0.00,0.18,0.13,0.07,-0.02,-0.01,0.07,-0.02,0.02,0.03,0.39,0.04,-0.00
0.07,0.14,-0.00,0.06,0.00,0.01,1,0.06,-0.02,0.09,0.01,0.03,N/A,0.04,0.12,-0.04,0.05,0.08,0.06,N/A,-0.01,N/A,N/A,0.07,0.07,N/A,0.19,-0.02,0.13,0.16,0.17,0.06,0.05,0.15,-0.02,-0.01,0.07,-0.02,-0.00,0.01
-0.02,-0.02,0.03,-0.06,0.31,0.00,0.06,1,0.17,-0.05,0.02,0.09,N/A,0.00,0.09,0.04,-0.02,0.11,-0.01,N/A,0.06,N/A,N/A,-0.01,-0.04,N/A,-0.02,0.05,-0.00,0.12,0.11,0.03,0.11,0.07,-0.01,-0.05,-0.00,0.03,0.02,0.01
0.03,-0.01,0.05,0.07,0.11,0.02,-0.02,0.17,1,0.05,0.00,0.02,N/A,0.05,0.15,0.05,0.05,0.09,0.07,N/A,0.02,N/A,N/A,-0.02,0.03,N/A,0.12,0.13,0.08,0.21,0.17,0.16,0.02,0.13,0.09,0.04,0.07,-0.02,0.01,0.00
0.11,0.13,0.08,0.28,0.07,0.02,0.09,-0.05,0.05,1,0.02,0.01,N/A,0.14,0.16,0.04,0.23,-0.01,0.18,N/A,0.04,N/A,N/A,0.00,-0.03,N/A,0.12,0.03,0.06,0.26,0.28,-0.00,0.15,0.36,0.04,0.01,0.05,0.00,0.03,0.00
0.03,0.01,-0.01,0.11,0.00,0.00,0.01,0.02,0.00,0.02,1,0.01,N/A,0.02,0.06,-0.00,0.04,0.12,0.08,N/A,-0.01,N/A,N/A,0.03,0.03,N/A,0.03,-0.02,-0.01,0.07,0.10,0.04,0.03,0.09,-0.01,-0.03,0.01,0.01,-0.01,0.03
0.04,0.01,0.05,-0.01,0.00,-0.00,0.03,0.09,0.02,0.01,0.01,1,N/A,-0.02,0.00,-0.02,0.05,0.07,0.09,N/A,-0.01,N/A,N/A,-0.08,0.03,N/A,-0.02,0.04,0.00,0.20,0.23,0.00,0.02,0.14,0.02,0.05,0.07,-0.01,0.02,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.03,0.07,0.04,0.03,-0.03,0.04,0.00,0.05,0.14,0.02,-0.02,N/A,1,0.06,0.05,0.08,0.05,0.15,N/A,0.05,N/A,N/A,0.02,-0.03,N/A,0.03,0.01,0.05,0.18,0.20,-0.01,0.06,0.21,-0.08,0.09,0.02,-0.01,0.05,-0.01
