1,0.10,0.27,0.06,0.09,0.11,-0.02,-0.01,-0.02,0.02,0.03,0.11,0.24,-0.03,0.01,N/A,N/A,0.02,N/A
0.10,1,0.10,0.24,0.21,0.83,0.55,0.09,0.09,0.38,0.06,0.44,0.08,0.45,0.09,N/A,N/A,0.18,N/A
0.27,0.10,1,-0.01,-0.03,0.16,0.05,0.03,0.02,0.08,-0.01,0.10,0.02,0.06,0.01,N/A,N/A,0.05,N/A
0.06,0.24,-0.01,1,0.17,0.25,0.14,0.02,-0.00,0.07,0.06,0.13,0.02,0.17,0.01,N/A,N/A,0.13,N/A
0.09,0.21,-0.03,0.17,1,0.21,0.07,-0.01,0.06,0.08,0.14,0.06,-0.04,0.06,0.02,N/A,N/A,0.05,N/A
0.11,0.83,0.16,0.25,0.21,1,0.47,0.07,0.05,0.34,0.09,0.39,0.08,0.37,0.06,N/A,N/A,0.15,N/A
-0.02,0.55,0.05,0.14,0.07,0.47,1,0.07,0.06,0.22,0.02,0.29,0.06,0.66,0.09,N/A,N/A,0.15,N/A
-0.01,0.09,0.03,0.02,-0.01,0.07,0.07,1,0.00,0.04,0.05,0.09,0.07,0.04,0.59,N/A,N/A,0.05,N/A
-0.02,0.09,0.02,-0.00,0.06,0.05,0.06,0.00,1,0.02,0.01,0.08,-0.02,0.05,0.01,N/A,N/A,0.01,N/A
0.02,0.38,0.08,0.07,0.08,0.34,0.22,0.04,0.02,1,0.02,0.30,-0.00,0.17,0.09,N/A,N/A,0.02,N/A
0.03,0.06,-0.01,0.06,0.14,0.09,0.02,0.05,0.01,0.02,1,0.01,-0.03,0.01,0.06,N/A,N/A,-0.05,N/A
0.11,0.44,0.10,0.13,0.06,0.39,0.29,0.09,0.08,0.30,0.01,1,0.16,0.18,0.05,N/A,N/A,0.17,N/A
0.24,0.08,0.02,0.02,-0.04,0.08,0.06,0.07,-0.02,-0.00,-0.03,0.16,1,-0.02,0.00,N/A,N/A,-0.01,N/A
-0.03,0.45,0.06,0.17,0.06,0.37,0.66,0.04,0.05,0.17,0.01,0.18,-0.02,1,0.09,N/A,N/A,0.20,N/A
0.01,0.09,0.01,0.01,0.02,0.06,0.09,0.59,0.01,0.09,0.06,0.05,0.00,0.09,1,N/A,N/A,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.18,0.05,0.13,0.05,0.15,0.15,0.05,0.01,0.02,-0.05,0.17,-0.01,0.20,0.02,N/A,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
