1,0.06,0.45,0.21,0.05,0.02,0.03,0.01,-0.03,N/A,0.07,N/A,0.07,0.01,N/A,0.06,0.04,-0.01,0.02,0.07,0.01,0.01
0.06,1,0.06,0.01,0.08,0.10,-0.02,0.08,0.13,N/A,-0.01,N/A,0.17,0.28,N/A,-0.00,0.08,0.10,0.06,0.09,0.02,0.04
0.45,0.06,1,0.02,0.02,-0.00,0.00,0.02,0.03,N/A,-0.01,N/A,0.08,0.11,N/A,0.00,0.04,0.09,-0.00,0.03,0.19,0.04
0.21,0.01,0.02,1,0.01,-0.01,0.03,0.08,0.03,N/A,-0.07,N/A,-0.01,0.06,N/A,-0.03,0.04,0.05,-0.01,0.05,0.05,0.05
0.05,0.08,0.02,0.01,1,-0.03,0.03,0.13,0.12,N/A,0.05,N/A,0.06,0.01,N/A,-0.03,-0.01,-0.09,0.05,-0.00,0.31,0.02
0.02,0.10,-0.00,-0.01,-0.03,1,-0.00,0.03,0.13,N/A,0.05,N/A,-0.01,0.09,N/A,-0.01,0.22,0.03,-0.01,-0.03,0.05,0.02
0.03,-0.02,0.00,0.03,0.03,-0.00,1,0.00,0.06,N/A,0.00,N/A,0.00,0.00,N/A,-0.03,0.03,-0.00,0.00,0.01,0.03,0.03
0.01,0.08,0.02,0.08,0.13,0.03,0.00,1,0.03,N/A,0.08,N/A,0.04,0.08,N/A,0.18,0.24,-0.05,0.00,0.13,0.12,-0.01
-0.03,0.13,0.03,0.03,0.12,0.13,0.06,0.03,1,N/A,0.07,N/A,0.03,0.09,N/A,-0.01,0.07,0.05,-0.02,0.00,0.04,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,-0.01,-0.01,-0.07,0.05,0.05,0.00,0.08,0.07,N/A,1,N/A,-0.01,0.03,N/A,0.29,-0.02,-0.01,0.06,0.07,0.04,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.17,0.08,-0.01,0.06,-0.01,0.00,0.04,0.03,N/A,-0.01,N/A,1,0.01,N/A,0.05,0.02,0.14,0.67,0.02,0.08,0.03
0.01,0.28,0.11,0.06,0.01,0.09,0.00,0.08,0.09,N/A,0.03,N/A,0.01,1,N/A,0.02,0.02,0.09,0.00,-0.00,0.02,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.00,0.00,-0.03,-0.03,-0.01,-0.03,0.18,-0.01,N/A,0.29,N/A,0.05,0.02,N/A,1,0.05,-0.05,0.01,-0.00,-0.02,0.00
0.04,0.08,0.04,0.04,-0.01,0.22,0.03,0.24,0.07,N/A,-0.02,N/A,0.02,0.02,N/A,0.05,1,-0.03,-0.00,0.03,-0.01,-0.00
-0.01,0.10,0.09,0.05,-0.09,0.03,-0.00,-0.05,0.05,N/A,-0.01,N/A,0.14,0.09,N/A,-0.05,-0.03,1,-0.01,0.06,-0.10,-0.04
0.02,0.06,-0.00,-0.01,0.05,-0.01,0.00,0.00,-0.02,N/A,0.06,N/A,0.67,0.00,N/A,0.01,-0.00,-0.01,1,0.01,0.04,0.05
0.07,0.09,0.03,0.05,-0.00,-0.03,0.01,0.13,0.00,N/A,0.07,N/A,0.02,-0.00,N/A,-0.00,0.03,0.06,0.01,1,0.08,-0.01
0.01,0.02,0.19,0.05,0.31,0.05,0.03,0.12,0.04,N/A,0.04,N/A,0.08,0.02,N/A,-0.02,-0.01,-0.10,0.04,0.08,1,-0.01
0.01,0.04,0.04,0.05,0.02,0.02,0.03,-0.01,-0.01,N/A,0.02,N/A,0.03,-0.01,N/A,0.00,-0.00,-0.04,0.05,-0.01,-0.01,1
