1,0.07,0.07,0.06,0.05,0.04,0.01,0.04,N/A,-0.00,0.10,0.01,0.07,0.02,-0.02,-0.05,0.01,0.01,0.10
0.07,1,0.01,0.12,0.29,0.11,0.21,0.00,N/A,-0.00,0.07,0.19,1.00,0.13,0.08,0.02,-0.02,0.17,0.18
0.07,0.01,1,0.05,0.15,0.08,0.11,0.06,N/A,0.04,-0.05,0.18,0.01,0.12,-0.04,-0.00,0.11,0.17,0.10
0.06,0.12,0.05,1,0.16,0.27,0.33,0.08,N/A,0.08,0.05,0.27,0.12,0.37,0.04,0.13,0.06,0.22,0.29
0.05,0.29,0.15,0.16,1,0.17,0.13,-0.00,N/A,0.05,0.04,0.19,0.29,0.13,-0.03,0.05,0.00,0.20,0.25
0.04,0.11,0.08,0.27,0.17,1,0.42,0.01,N/A,0.05,0.16,0.34,0.11,0.43,0.01,0.13,0.06,0.23,0.36
0.01,0.21,0.11,0.33,0.13,0.42,1,0.06,N/A,0.07,0.15,0.46,0.21,0.62,0.05,0.32,0.11,0.35,0.54
0.04,0.00,0.06,0.08,-0.00,0.01,0.06,1,N/A,-0.02,-0.04,0.03,0.00,0.05,0.00,0.06,-0.04,0.03,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,-0.00,0.04,0.08,0.05,0.05,0.07,-0.02,N/A,1,0.03,0.18,-0.00,0.08,0.04,0.03,0.01,0.14,0.04
0.10,0.07,-0.05,0.05,0.04,0.16,0.15,-0.04,N/A,0.03,1,0.20,0.07,0.18,0.01,0.25,0.06,0.24,0.18
0.01,0.19,0.18,0.27,0.19,0.34,0.46,0.03,N/A,0.18,0.20,1,0.19,0.45,0.10,0.24,0.04,0.77,0.35
0.07,1.00,0.01,0.12,0.29,0.11,0.21,0.00,N/A,-0.00,0.07,0.19,1,0.13,0.08,0.02,-0.02,0.17,0.18
0.02,0.13,0.12,0.37,0.13,0.43,0.62,0.05,N/A,0.08,0.18,0.45,0.13,1,0.03,0.32,0.07,0.36,0.46
-0.02,0.08,-0.04,0.04,-0.03,0.01,0.05,0.00,N/A,0.04,0.01,0.10,0.08,0.03,1,-0.03,0.04,0.11,-0.01
-0.05,0.02,-0.00,0.13,0.05,0.13,0.32,0.06,N/A,0.03,0.25,0.24,0.02,0.32,-0.03,1,-0.01,0.14,0.23
0.01,-0.02,0.11,0.06,0.00,0.06,0.11,-0.04,N/A,0.01,0.06,0.04,-0.02,0.07,0.04,-0.01,1,-0.02,0.05
0.01,0.17,0.17,0.22,0.20,0.23,0.35,0.03,N/A,0.14,0.24,0.77,0.17,0.36,0.11,0.14,-0.02,1,0.34
0.10,0.18,0.10,0.29,0.25,0.36,0.54,0.18,N/A,0.04,0.18,0.35,0.18,0.46,-0.01,0.23,0.05,0.34,1
