1,0.21,0.12,0.16,0.24,0.01
0.21,1,-0.01,0.06,0.09,0.05
0.12,-0.01,1,0.39,0.13,0.03
0.16,0.06,0.39,1,0.18,0.05
0.24,0.09,0.13,0.18,1,0.22
0.01,0.05,0.03,0.05,0.22,1
