1,0.06,0.13,0.05,0.13,N/A,0.09,-0.02,N/A,0.19,0.06,0.03
0.06,1,0.12,0.01,0.04,N/A,0.01,0.21,N/A,-0.02,0.08,0.01
0.13,0.12,1,0.09,0.24,N/A,0.07,0.10,N/A,-0.02,0.33,0.14
0.05,0.01,0.09,1,-0.01,N/A,0.03,-0.08,N/A,0.07,-0.05,0.00
0.13,0.04,0.24,-0.01,1,N/A,0.08,0.01,N/A,-0.04,0.06,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.01,0.07,0.03,0.08,N/A,1,0.03,N/A,0.04,0.06,0.15
-0.02,0.21,0.10,-0.08,0.01,N/A,0.03,1,N/A,0.03,0.11,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,-0.02,-0.02,0.07,-0.04,N/A,0.04,0.03,N/A,1,-0.01,0.01
0.06,0.08,0.33,-0.05,0.06,N/A,0.06,0.11,N/A,-0.01,1,0.04
0.03,0.01,0.14,0.00,-0.01,N/A,0.15,0.09,N/A,0.01,0.04,1
