1,0.09,0.07,0.00,0.12,0.16,0.06,0.14
0.09,1,0.14,0.02,0.22,0.28,0.02,0.29
0.07,0.14,1,0.02,0.26,0.17,0.05,0.24
0.00,0.02,0.02,1,0.08,0.05,-0.00,0.03
0.12,0.22,0.26,0.08,1,0.13,0.02,0.21
0.16,0.28,0.17,0.05,0.13,1,0.03,0.24
0.06,0.02,0.05,-0.00,0.02,0.03,1,0.02
0.14,0.29,0.24,0.03,0.21,0.24,0.02,1
