1,0.02,0.07,0.33,-0.02,0.28,0.31,0.40,0.27,0.58,0.12,0.26,0.10,N/A
0.02,1,0.01,-0.01,0.01,0.04,0.04,0.01,-0.01,0.01,0.05,-0.01,0.38,N/A
0.07,0.01,1,-0.00,0.10,0.16,-0.01,0.08,0.00,0.14,0.02,-0.00,0.32,N/A
0.33,-0.01,-0.00,1,0.03,0.33,0.07,0.16,0.29,0.29,0.12,0.27,0.07,N/A
-0.02,0.01,0.10,0.03,1,0.14,0.04,0.01,0.01,-0.01,-0.05,0.00,0.16,N/A
0.28,0.04,0.16,0.33,0.14,1,0.11,0.29,0.29,0.31,0.22,0.27,0.22,N/A
0.31,0.04,-0.01,0.07,0.04,0.11,1,0.02,0.06,0.17,0.11,0.05,0.05,N/A
0.40,0.01,0.08,0.16,0.01,0.29,0.02,1,0.36,0.41,0.10,0.36,0.17,N/A
0.27,-0.01,0.00,0.29,0.01,0.29,0.06,0.36,1,0.39,0.09,0.99,0.10,N/A
0.58,0.01,0.14,0.29,-0.01,0.31,0.17,0.41,0.39,1,0.15,0.39,0.16,N/A
0.12,0.05,0.02,0.12,-0.05,0.22,0.11,0.10,0.09,0.15,1,0.09,0.07,N/A
0.26,-0.01,-0.00,0.27,0.00,0.27,0.05,0.36,0.99,0.39,0.09,1,0.09,N/A
0.10,0.38,0.32,0.07,0.16,0.22,0.05,0.17,0.10,0.16,0.07,0.09,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
