1,0.02,-0.03,0.09,-0.02,0.10,0.01,0.05,N/A,-0.01,-0.02,N/A,0.21,N/A
0.02,1,0.02,-0.08,0.06,0.04,0.05,0.35,N/A,-0.03,0.01,N/A,0.03,N/A
-0.03,0.02,1,0.05,0.10,0.02,0.01,-0.03,N/A,0.05,0.00,N/A,-0.02,N/A
0.09,-0.08,0.05,1,0.11,-0.02,0.02,-0.01,N/A,0.03,0.06,N/A,-0.06,N/A
-0.02,0.06,0.10,0.11,1,-0.02,0.02,0.00,N/A,0.13,0.08,N/A,0.20,N/A
0.10,0.04,0.02,-0.02,-0.02,1,0.10,0.02,N/A,0.06,0.07,N/A,0.09,N/A
0.01,0.05,0.01,0.02,0.02,0.10,1,-0.02,N/A,0.03,-0.02,N/A,-0.03,N/A
0.05,0.35,-0.03,-0.01,0.00,0.02,-0.02,1,N/A,-0.03,0.04,N/A,0.02,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,-0.03,0.05,0.03,0.13,0.06,0.03,-0.03,N/A,1,0.00,N/A,0.11,N/A
-0.02,0.01,0.00,0.06,0.08,0.07,-0.02,0.04,N/A,0.00,1,N/A,0.07,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.03,-0.02,-0.06,0.20,0.09,-0.03,0.02,N/A,0.11,0.07,N/A,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
