1,0.08,-0.00,0.09,0.08,0.28,0.16,N/A,N/A,0.08,N/A,N/A,0.09,0.12
0.08,1,0.07,0.04,0.07,0.16,0.13,N/A,N/A,0.03,N/A,N/A,0.01,0.19
-0.00,0.07,1,0.02,0.09,0.07,0.00,N/A,N/A,0.10,N/A,N/A,0.14,0.13
0.09,0.04,0.02,1,0.10,0.05,0.15,N/A,N/A,-0.02,N/A,N/A,0.22,-0.00
0.08,0.07,0.09,0.10,1,0.05,0.04,N/A,N/A,-0.00,N/A,N/A,0.13,0.03
0.28,0.16,0.07,0.05,0.05,1,0.32,N/A,N/A,-0.01,N/A,N/A,0.18,0.15
0.16,0.13,0.00,0.15,0.04,0.32,1,N/A,N/A,-0.03,N/A,N/A,0.17,0.17
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.03,0.10,-0.02,-0.00,-0.01,-0.03,N/A,N/A,1,N/A,N/A,0.03,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.01,0.14,0.22,0.13,0.18,0.17,N/A,N/A,0.03,N/A,N/A,1,0.15
0.12,0.19,0.13,-0.00,0.03,0.15,0.17,N/A,N/A,0.09,N/A,N/A,0.15,1
