1,-0.01,0.22,0.04,N/A,N/A,0.09,-0.00,0.00,0.05
-0.01,1,0.09,0.02,N/A,N/A,0.02,-0.02,0.00,0.06
0.22,0.09,1,0.15,N/A,N/A,0.12,0.14,0.13,0.09
0.04,0.02,0.15,1,N/A,N/A,0.07,0.09,0.20,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.02,0.12,0.07,N/A,N/A,1,0.08,0.08,0.26
-0.00,-0.02,0.14,0.09,N/A,N/A,0.08,1,0.09,0.04
0.00,0.00,0.13,0.20,N/A,N/A,0.08,0.09,1,-0.01
0.05,0.06,0.09,0.07,N/A,N/A,0.26,0.04,-0.01,1
