1,0.13,-0.05,0.15,0.03,0.10,0.13
0.13,1,0.26,0.98,0.36,0.09,0.12
-0.05,0.26,1,0.27,0.08,0.07,0.11
0.15,0.98,0.27,1,0.35,0.09,0.12
0.03,0.36,0.08,0.35,1,0.06,0.02
0.10,0.09,0.07,0.09,0.06,1,0.04
0.13,0.12,0.11,0.12,0.02,0.04,1
