1,0.02,0.08,0.07,0.92,0.23,0.29,0.58,0.58,0.38,0.17,0.36,0.29
0.02,1,0.03,-0.00,0.06,0.12,0.06,0.03,0.05,-0.02,0.10,0.12,0.11
0.08,0.03,1,-0.04,0.14,0.05,0.14,0.02,0.03,0.01,0.03,0.17,0.18
0.07,-0.00,-0.04,1,0.14,-0.02,0.21,0.03,0.02,0.07,0.05,0.15,0.16
0.92,0.06,0.14,0.14,1,0.29,0.42,0.59,0.60,0.40,0.24,0.45,0.35
0.23,0.12,0.05,-0.02,0.29,1,0.31,0.32,0.33,0.14,0.03,0.17,0.11
0.29,0.06,0.14,0.21,0.42,0.31,1,0.28,0.28,0.21,0.13,0.35,0.30
0.58,0.03,0.02,0.03,0.59,0.32,0.28,1,0.99,0.35,0.18,0.32,0.28
0.58,0.05,0.03,0.02,0.60,0.33,0.28,0.99,1,0.35,0.17,0.31,0.27
0.38,-0.02,0.01,0.07,0.40,0.14,0.21,0.35,0.35,1,0.08,0.23,0.15
0.17,0.10,0.03,0.05,0.24,0.03,0.13,0.18,0.17,0.08,1,0.27,0.30
0.36,0.12,0.17,0.15,0.45,0.17,0.35,0.32,0.31,0.23,0.27,1,0.86
0.29,0.11,0.18,0.16,0.35,0.11,0.30,0.28,0.27,0.15,0.30,0.86,1
