1,0.05,0.11,0.01,N/A,-0.04,0.05
0.05,1,0.15,0.02,N/A,0.05,0.00
0.11,0.15,1,0.04,N/A,0.15,0.02
0.01,0.02,0.04,1,N/A,0.14,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,0.05,0.15,0.14,N/A,1,0.01
0.05,0.00,0.02,0.01,N/A,0.01,1
