1,0.13,0.12,0.32,0.20,0.06,0.19,0.02,0.03,0.30,0.05,0.07,0.06,0.26,0.53,N/A,0.07,0.05,N/A,0.22,0.03,0.26
0.13,1,0.15,0.10,0.08,0.24,0.11,0.03,0.12,0.05,0.02,0.26,0.05,0.29,0.20,N/A,0.23,0.08,N/A,0.18,0.13,0.03
0.12,0.15,1,0.05,0.09,0.10,0.18,0.04,0.02,0.09,-0.04,0.10,-0.02,0.21,0.08,N/A,-0.03,0.04,N/A,0.14,0.04,0.08
0.32,0.10,0.05,1,0.18,0.07,0.15,0.01,0.05,0.15,0.13,-0.04,0.05,0.06,0.44,N/A,0.01,0.04,N/A,0.13,0.02,0.11
0.20,0.08,0.09,0.18,1,0.10,0.12,0.08,0.25,0.14,0.11,0.08,0.06,0.33,0.25,N/A,0.14,0.18,N/A,0.21,0.08,0.21
0.06,0.24,0.10,0.07,0.10,1,0.08,0.06,0.11,0.06,0.02,0.09,0.03,0.19,0.10,N/A,0.13,-0.02,N/A,0.16,-0.02,0.05
0.19,0.11,0.18,0.15,0.12,0.08,1,0.05,0.07,0.12,0.17,0.16,-0.01,0.26,0.14,N/A,0.09,0.08,N/A,0.14,0.03,0.12
0.02,0.03,0.04,0.01,0.08,0.06,0.05,1,0.03,0.55,-0.08,0.04,-0.02,0.08,0.02,N/A,0.27,0.03,N/A,0.02,0.04,0.02
0.03,0.12,0.02,0.05,0.25,0.11,0.07,0.03,1,0.08,0.04,0.18,-0.00,0.16,0.12,N/A,0.06,0.02,N/A,0.08,0.04,0.15
0.30,0.05,0.09,0.15,0.14,0.06,0.12,0.55,0.08,1,0.07,0.09,0.02,0.19,0.23,N/A,0.24,0.03,N/A,0.13,-0.02,0.03
0.05,0.02,-0.04,0.13,0.11,0.02,0.17,-0.08,0.04,0.07,1,-0.03,0.05,0.12,0.10,N/A,-0.01,0.19,N/A,0.04,0.09,0.04
0.07,0.26,0.10,-0.04,0.08,0.09,0.16,0.04,0.18,0.09,-0.03,1,-0.02,0.24,0.02,N/A,0.09,0.08,N/A,0.13,0.05,0.06
0.06,0.05,-0.02,0.05,0.06,0.03,-0.01,-0.02,-0.00,0.02,0.05,-0.02,1,0.08,0.12,N/A,-0.01,0.00,N/A,0.11,0.06,0.00
0.26,0.29,0.21,0.06,0.33,0.19,0.26,0.08,0.16,0.19,0.12,0.24,0.08,1,0.17,N/A,0.24,0.18,N/A,0.41,0.18,0.12
0.53,0.20,0.08,0.44,0.25,0.10,0.14,0.02,0.12,0.23,0.10,0.02,0.12,0.17,1,N/A,0.05,-0.01,N/A,0.21,-0.03,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.23,-0.03,0.01,0.14,0.13,0.09,0.27,0.06,0.24,-0.01,0.09,-0.01,0.24,0.05,N/A,1,0.06,N/A,0.16,-0.02,0.05
0.05,0.08,0.04,0.04,0.18,-0.02,0.08,0.03,0.02,0.03,0.19,0.08,0.00,0.18,-0.01,N/A,0.06,1,N/A,0.14,0.02,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,0.18,0.14,0.13,0.21,0.16,0.14,0.02,0.08,0.13,0.04,0.13,0.11,0.41,0.21,N/A,0.16,0.14,N/A,1,0.15,0.17
0.03,0.13,0.04,0.02,0.08,-0.02,0.03,0.04,0.04,-0.02,0.09,0.05,0.06,0.18,-0.03,N/A,-0.02,0.02,N/A,0.15,1,-0.00
0.26,0.03,0.08,0.11,0.21,0.05,0.12,0.02,0.15,0.03,0.04,0.06,0.00,0.12,0.22,N/A,0.05,0.20,N/A,0.17,-0.00,1
