1,N/A,0.01,0.01,-0.00,-0.00,0.01,N/A,0.02,N/A,0.03,0.00,0.01,0.01,0.02,0.04,-0.02,N/A,-0.02,0.01,-0.00,0.01,-0.03,-0.00,-0.01,N/A,0.01,-0.02,-0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,1,0.00,0.71,0.03,0.01,N/A,0.05,N/A,0.15,-0.02,0.03,0.03,-0.00,-0.03,0.10,N/A,0.01,0.00,0.01,-0.00,0.12,0.02,0.04,N/A,0.06,0.01,0.02,N/A
0.01,N/A,0.00,1,0.01,-0.00,0.00,N/A,0.00,N/A,0.01,-0.00,0.01,-0.01,0.00,0.02,-0.01,N/A,0.01,0.00,-0.00,-0.01,0.01,0.00,0.73,N/A,-0.00,0.02,0.00,N/A
-0.00,N/A,0.71,0.01,1,0.05,0.05,N/A,0.00,N/A,0.02,0.01,0.01,-0.01,0.03,0.03,0.32,N/A,0.01,0.03,-0.01,0.00,0.03,0.00,0.01,N/A,0.01,0.01,0.00,N/A
-0.00,N/A,0.03,-0.00,0.05,1,0.03,N/A,0.04,N/A,0.20,0.07,-0.01,0.06,0.02,0.01,0.03,N/A,0.04,0.06,0.01,0.01,0.01,0.02,0.03,N/A,0.08,0.04,-0.01,N/A
0.01,N/A,0.01,0.00,0.05,0.03,1,N/A,0.07,N/A,0.13,-0.01,0.03,-0.01,0.11,0.04,0.01,N/A,0.19,0.26,0.01,0.04,0.02,0.06,-0.00,N/A,0.06,0.19,0.03,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,N/A,0.05,0.00,0.00,0.04,0.07,N/A,1,N/A,-0.02,-0.01,0.03,0.68,0.00,0.04,0.02,N/A,0.09,0.07,0.06,0.17,-0.02,0.17,0.22,N/A,0.68,0.10,0.19,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
