1,0.21,0.07,-0.01,0.36,N/A,0.03,0.01,0.08,0.01,-0.00,0.07,-0.01
0.21,1,0.06,0.02,0.44,N/A,0.20,0.08,0.08,0.13,-0.03,0.12,0.03
0.07,0.06,1,0.02,0.03,N/A,0.02,0.05,0.07,0.03,0.09,0.10,-0.01
-0.01,0.02,0.02,1,-0.03,N/A,-0.08,0.01,0.04,0.03,0.05,0.08,-0.10
0.36,0.44,0.03,-0.03,1,N/A,0.10,0.01,0.16,0.09,0.03,0.10,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.20,0.02,-0.08,0.10,N/A,1,-0.04,0.06,0.01,0.02,0.03,-0.01
0.01,0.08,0.05,0.01,0.01,N/A,-0.04,1,-0.02,-0.08,0.04,-0.01,0.11
0.08,0.08,0.07,0.04,0.16,N/A,0.06,-0.02,1,-0.06,0.03,0.02,0.11
0.01,0.13,0.03,0.03,0.09,N/A,0.01,-0.08,-0.06,1,0.11,-0.03,0.02
-0.00,-0.03,0.09,0.05,0.03,N/A,0.02,0.04,0.03,0.11,1,0.01,0.03
0.07,0.12,0.10,0.08,0.10,N/A,0.03,-0.01,0.02,-0.03,0.01,1,-0.04
-0.01,0.03,-0.01,-0.10,0.03,N/A,-0.01,0.11,0.11,0.02,0.03,-0.04,1
