1,0.68,0.74,0.69,0.24,0.52,0.74,0.13,0.53,0.59,0.61
0.68,1,0.79,0.77,0.18,0.56,0.81,0.13,0.58,0.62,0.64
0.74,0.79,1,0.86,0.17,0.73,0.90,0.16,0.66,0.75,0.69
0.69,0.77,0.86,1,0.18,0.55,0.87,0.26,0.69,0.72,0.78
0.24,0.18,0.17,0.18,1,0.13,0.19,-0.04,0.10,0.12,0.11
0.52,0.56,0.73,0.55,0.13,1,0.57,0.02,0.42,0.43,0.27
0.74,0.81,0.90,0.87,0.19,0.57,1,0.21,0.68,0.76,0.77
0.13,0.13,0.16,0.26,-0.04,0.02,0.21,1,0.14,0.13,0.66
0.53,0.58,0.66,0.69,0.10,0.42,0.68,0.14,1,0.54,0.58
0.59,0.62,0.75,0.72,0.12,0.43,0.76,0.13,0.54,1,0.64
0.61,0.64,0.69,0.78,0.11,0.27,0.77,0.66,0.58,0.64,1
