1,0.06,0.08,0.23,N/A,-0.04,0.06,0.03,0.05,0.11,0.05,0.05,0.05,0.06,0.03,-0.12
0.06,1,0.03,0.15,N/A,0.04,0.03,0.37,-0.01,0.27,0.11,0.05,0.02,0.03,0.03,-0.06
0.08,0.03,1,-0.03,N/A,-0.01,0.04,-0.01,-0.08,-0.05,0.09,0.01,0.03,0.01,0.05,-0.11
0.23,0.15,-0.03,1,N/A,0.02,0.06,0.03,0.06,0.20,0.03,0.04,0.04,0.16,0.00,-0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,0.04,-0.01,0.02,N/A,1,0.10,0.07,-0.04,0.01,0.02,0.13,0.01,0.02,-0.02,-0.03
0.06,0.03,0.04,0.06,N/A,0.10,1,0.12,0.26,0.09,0.13,0.01,0.18,0.04,0.01,-0.02
0.03,0.37,-0.01,0.03,N/A,0.07,0.12,1,-0.02,0.37,0.13,0.20,-0.02,0.00,0.04,-0.04
0.05,-0.01,-0.08,0.06,N/A,-0.04,0.26,-0.02,1,0.07,0.09,0.04,0.16,0.12,-0.01,-0.04
0.11,0.27,-0.05,0.20,N/A,0.01,0.09,0.37,0.07,1,0.08,0.17,-0.01,0.10,0.04,-0.10
0.05,0.11,0.09,0.03,N/A,0.02,0.13,0.13,0.09,0.08,1,0.12,0.01,0.04,0.09,-0.03
0.05,0.05,0.01,0.04,N/A,0.13,0.01,0.20,0.04,0.17,0.12,1,0.06,0.04,0.03,-0.08
0.05,0.02,0.03,0.04,N/A,0.01,0.18,-0.02,0.16,-0.01,0.01,0.06,1,0.09,0.12,0.02
0.06,0.03,0.01,0.16,N/A,0.02,0.04,0.00,0.12,0.10,0.04,0.04,0.09,1,0.02,-0.06
0.03,0.03,0.05,0.00,N/A,-0.02,0.01,0.04,-0.01,0.04,0.09,0.03,0.12,0.02,1,-0.06
-0.12,-0.06,-0.11,-0.11,N/A,-0.03,-0.02,-0.04,-0.04,-0.10,-0.03,-0.08,0.02,-0.06,-0.06,1
