1,0.24,-0.01,N/A,0.03,0.07,0.04,0.08,N/A,N/A,-0.05,0.09,0.13,N/A
0.24,1,0.09,N/A,0.07,0.03,0.10,0.03,N/A,N/A,0.01,0.11,0.09,N/A
-0.01,0.09,1,N/A,0.11,-0.01,0.08,0.24,N/A,N/A,0.07,0.18,0.24,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.07,0.11,N/A,1,0.01,0.00,0.06,N/A,N/A,0.06,0.05,0.13,N/A
0.07,0.03,-0.01,N/A,0.01,1,0.00,0.06,N/A,N/A,0.03,0.01,0.05,N/A
0.04,0.10,0.08,N/A,0.00,0.00,1,0.04,N/A,N/A,0.01,0.09,0.08,N/A
0.08,0.03,0.24,N/A,0.06,0.06,0.04,1,N/A,N/A,0.10,0.41,0.15,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,0.01,0.07,N/A,0.06,0.03,0.01,0.10,N/A,N/A,1,0.10,0.06,N/A
0.09,0.11,0.18,N/A,0.05,0.01,0.09,0.41,N/A,N/A,0.10,1,0.19,N/A
0.13,0.09,0.24,N/A,0.13,0.05,0.08,0.15,N/A,N/A,0.06,0.19,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
