1,0.06,0.02,0.05,N/A,0.13,0.01,0.32,0.01,0.13,0.04,0.02
0.06,1,-0.01,0.06,N/A,0.15,0.05,0.08,0.03,0.27,0.15,0.01
0.02,-0.01,1,-0.06,N/A,0.09,0.11,-0.06,0.07,0.13,0.04,0.06
0.05,0.06,-0.06,1,N/A,0.01,0.07,0.09,0.07,0.12,-0.03,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.15,0.09,0.01,N/A,1,0.06,0.20,0.10,0.18,0.06,0.37
0.01,0.05,0.11,0.07,N/A,0.06,1,0.07,0.04,0.28,-0.02,0.05
0.32,0.08,-0.06,0.09,N/A,0.20,0.07,1,0.04,0.15,0.05,0.15
0.01,0.03,0.07,0.07,N/A,0.10,0.04,0.04,1,0.15,0.05,0.08
0.13,0.27,0.13,0.12,N/A,0.18,0.28,0.15,0.15,1,0.11,0.11
0.04,0.15,0.04,-0.03,N/A,0.06,-0.02,0.05,0.05,0.11,1,-0.04
0.02,0.01,0.06,0.01,N/A,0.37,0.05,0.15,0.08,0.11,-0.04,1
