1,0.15,0.38,0.13,0.09,0.09,0.38,0.15,0.86,0.21,0.22,0.09,0.19,0.17,0.21,0.15,0.21
0.15,1,0.00,0.08,0.04,0.06,0.07,-0.02,0.19,0.03,0.03,-0.00,0.06,0.07,0.02,0.02,0.04
0.38,0.00,1,0.04,0.03,0.06,0.14,0.08,0.31,0.11,0.05,0.05,0.12,0.11,0.15,0.04,0.11
0.13,0.08,0.04,1,0.05,0.21,0.03,0.11,0.11,0.11,0.07,0.12,-0.03,0.04,0.03,0.04,-0.02
0.09,0.04,0.03,0.05,1,0.05,-0.00,-0.04,0.09,0.06,0.02,0.05,-0.03,-0.03,0.20,-0.00,-0.00
0.09,0.06,0.06,0.21,0.05,1,0.04,-0.03,0.07,-0.03,0.46,0.75,0.04,0.02,0.05,0.05,-0.02
0.38,0.07,0.14,0.03,-0.00,0.04,1,0.10,0.31,0.07,0.00,0.00,0.04,0.03,0.12,0.02,0.20
0.15,-0.02,0.08,0.11,-0.04,-0.03,0.10,1,0.16,0.15,0.05,-0.08,-0.06,-0.03,-0.01,-0.02,-0.07
0.86,0.19,0.31,0.11,0.09,0.07,0.31,0.16,1,0.18,0.18,0.06,0.16,0.15,0.17,0.11,0.19
0.21,0.03,0.11,0.11,0.06,-0.03,0.07,0.15,0.18,1,0.01,-0.03,0.07,0.01,0.01,0.06,0.03
0.22,0.03,0.05,0.07,0.02,0.46,0.00,0.05,0.18,0.01,1,0.42,0.03,0.01,-0.01,0.08,-0.03
0.09,-0.00,0.05,0.12,0.05,0.75,0.00,-0.08,0.06,-0.03,0.42,1,0.02,-0.01,0.02,0.01,0.01
0.19,0.06,0.12,-0.03,-0.03,0.04,0.04,-0.06,0.16,0.07,0.03,0.02,1,0.02,-0.00,0.47,0.06
0.17,0.07,0.11,0.04,-0.03,0.02,0.03,-0.03,0.15,0.01,0.01,-0.01,0.02,1,0.17,0.13,0.08
0.21,0.02,0.15,0.03,0.20,0.05,0.12,-0.01,0.17,0.01,-0.01,0.02,-0.00,0.17,1,0.03,0.04
0.15,0.02,0.04,0.04,-0.00,0.05,0.02,-0.02,0.11,0.06,0.08,0.01,0.47,0.13,0.03,1,0.04
0.21,0.04,0.11,-0.02,-0.00,-0.02,0.20,-0.07,0.19,0.03,-0.03,0.01,0.06,0.08,0.04,0.04,1
