1,0.18,0.11,0.13,-0.01,0.12,0.07,0.08,0.28,N/A,N/A,0.26,0.13,0.01,0.24,0.03,0.02,0.18,-0.01,0.13,0.22
0.18,1,0.00,0.77,0.02,-0.04,0.01,0.04,0.18,N/A,N/A,0.13,0.12,0.02,0.12,0.03,0.01,0.13,-0.01,0.05,0.10
0.11,0.00,1,-0.00,-0.02,-0.02,0.01,0.00,0.06,N/A,N/A,0.06,0.02,0.07,0.05,-0.00,0.02,0.06,-0.03,-0.02,0.03
0.13,0.77,-0.00,1,0.02,-0.04,-0.02,-0.01,0.12,N/A,N/A,0.06,0.09,0.03,0.06,0.03,0.01,0.07,-0.03,0.01,0.05
-0.01,0.02,-0.02,0.02,1,-0.02,0.05,-0.01,0.13,N/A,N/A,0.10,0.15,0.02,0.11,0.05,0.03,0.13,0.02,0.00,0.09
0.12,-0.04,-0.02,-0.04,-0.02,1,-0.02,0.06,0.04,N/A,N/A,0.05,0.10,0.17,0.09,-0.02,-0.03,0.10,0.02,0.02,0.09
0.07,0.01,0.01,-0.02,0.05,-0.02,1,0.05,0.28,N/A,N/A,0.23,0.07,0.11,0.19,0.03,0.03,0.15,0.03,0.09,0.19
0.08,0.04,0.00,-0.01,-0.01,0.06,0.05,1,0.21,N/A,N/A,0.22,0.16,0.07,0.26,0.02,0.06,0.21,0.05,0.01,0.18
0.28,0.18,0.06,0.12,0.13,0.04,0.28,0.21,1,N/A,N/A,0.71,0.36,0.32,0.60,0.20,0.15,0.42,0.17,0.23,0.69
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.26,0.13,0.06,0.06,0.10,0.05,0.23,0.22,0.71,N/A,N/A,1,0.39,0.33,0.68,0.22,0.10,0.49,0.10,0.61,0.75
0.13,0.12,0.02,0.09,0.15,0.10,0.07,0.16,0.36,N/A,N/A,0.39,1,0.19,0.80,0.08,0.06,0.77,0.13,0.19,0.34
0.01,0.02,0.07,0.03,0.02,0.17,0.11,0.07,0.32,N/A,N/A,0.33,0.19,1,0.33,0.11,-0.03,0.25,0.02,0.09,0.31
0.24,0.12,0.05,0.06,0.11,0.09,0.19,0.26,0.60,N/A,N/A,0.68,0.80,0.33,1,0.18,0.10,0.73,0.10,0.25,0.58
0.03,0.03,-0.00,0.03,0.05,-0.02,0.03,0.02,0.20,N/A,N/A,0.22,0.08,0.11,0.18,1,-0.06,0.10,0.02,0.05,0.22
0.02,0.01,0.02,0.01,0.03,-0.03,0.03,0.06,0.15,N/A,N/A,0.10,0.06,-0.03,0.10,-0.06,1,0.07,-0.02,0.07,0.14
0.18,0.13,0.06,0.07,0.13,0.10,0.15,0.21,0.42,N/A,N/A,0.49,0.77,0.25,0.73,0.10,0.07,1,0.06,0.25,0.39
-0.01,-0.01,-0.03,-0.03,0.02,0.02,0.03,0.05,0.17,N/A,N/A,0.10,0.13,0.02,0.10,0.02,-0.02,0.06,1,0.04,0.09
0.13,0.05,-0.02,0.01,0.00,0.02,0.09,0.01,0.23,N/A,N/A,0.61,0.19,0.09,0.25,0.05,0.07,0.25,0.04,1,0.23
0.22,0.10,0.03,0.05,0.09,0.09,0.19,0.18,0.69,N/A,N/A,0.75,0.34,0.31,0.58,0.22,0.14,0.39,0.09,0.23,1
