N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,0.12,0.09,0.03,N/A,0.04,-0.02,0.00,0.06,0.05,N/A,0.02,N/A,-0.01,0.06,0.02,N/A,0.13,0.04
N/A,N/A,0.12,1,0.09,0.22,N/A,0.33,0.26,0.23,0.05,0.35,N/A,0.13,N/A,0.37,0.30,0.36,N/A,0.35,0.16
N/A,N/A,0.09,0.09,1,0.02,N/A,0.19,0.03,0.01,-0.00,0.12,N/A,0.03,N/A,0.01,0.12,0.19,N/A,0.01,0.04
N/A,N/A,0.03,0.22,0.02,1,N/A,0.16,0.02,0.09,0.03,0.14,N/A,0.34,N/A,0.02,0.00,0.14,N/A,0.10,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.04,0.33,0.19,0.16,N/A,1,0.05,0.15,-0.02,0.13,N/A,0.21,N/A,0.16,0.19,0.34,N/A,0.10,0.07
N/A,N/A,-0.02,0.26,0.03,0.02,N/A,0.05,1,0.09,-0.01,0.23,N/A,0.05,N/A,0.13,0.12,0.16,N/A,0.06,0.08
N/A,N/A,0.00,0.23,0.01,0.09,N/A,0.15,0.09,1,0.08,0.14,N/A,0.06,N/A,0.02,0.01,0.08,N/A,0.04,-0.01
N/A,N/A,0.06,0.05,-0.00,0.03,N/A,-0.02,-0.01,0.08,1,0.10,N/A,-0.04,N/A,0.01,0.04,-0.03,N/A,0.07,-0.01
N/A,N/A,0.05,0.35,0.12,0.14,N/A,0.13,0.23,0.14,0.10,1,N/A,0.07,N/A,0.14,0.16,0.14,N/A,0.20,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.02,0.13,0.03,0.34,N/A,0.21,0.05,0.06,-0.04,0.07,N/A,1,N/A,0.04,0.00,0.18,N/A,0.08,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,-0.01,0.37,0.01,0.02,N/A,0.16,0.13,0.02,0.01,0.14,N/A,0.04,N/A,1,0.16,0.16,N/A,0.15,0.02
N/A,N/A,0.06,0.30,0.12,0.00,N/A,0.19,0.12,0.01,0.04,0.16,N/A,0.00,N/A,0.16,1,0.20,N/A,0.04,0.06
N/A,N/A,0.02,0.36,0.19,0.14,N/A,0.34,0.16,0.08,-0.03,0.14,N/A,0.18,N/A,0.16,0.20,1,N/A,0.10,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.13,0.35,0.01,0.10,N/A,0.10,0.06,0.04,0.07,0.20,N/A,0.08,N/A,0.15,0.04,0.10,N/A,1,0.09
N/A,N/A,0.04,0.16,0.04,0.02,N/A,0.07,0.08,-0.01,-0.01,0.06,N/A,-0.02,N/A,0.02,0.06,0.04,N/A,0.09,1
