1,0.31,0.22,0.07,0.16,0.14,0.11,0.45,0.10,0.41,0.18,0.04,0.17,0.32,0.05,0.22,0.33,0.34
0.31,1,0.42,0.04,0.03,0.11,0.06,0.28,0.06,0.31,0.26,0.26,0.12,0.58,-0.00,0.38,0.36,0.20
0.22,0.42,1,-0.00,0.08,0.14,0.23,0.16,0.06,0.15,0.16,0.13,0.06,0.28,0.03,0.12,0.12,0.12
0.07,0.04,-0.00,1,0.00,-0.03,0.02,0.08,0.01,0.27,0.03,0.03,-0.02,-0.01,0.00,0.03,0.18,0.03
0.16,0.03,0.08,0.00,1,0.07,0.04,0.10,0.18,0.06,0.16,-0.01,0.01,0.10,0.01,-0.01,0.09,0.02
0.14,0.11,0.14,-0.03,0.07,1,0.32,0.05,0.15,0.08,0.08,0.00,0.01,0.08,0.05,0.05,0.02,0.04
0.11,0.06,0.23,0.02,0.04,0.32,1,0.10,0.01,0.18,0.31,-0.02,0.03,0.04,0.14,0.05,0.04,0.09
0.45,0.28,0.16,0.08,0.10,0.05,0.10,1,0.15,0.56,0.19,0.13,0.35,0.25,0.10,0.20,0.37,0.46
0.10,0.06,0.06,0.01,0.18,0.15,0.01,0.15,1,0.13,0.04,0.01,0.09,0.15,0.07,0.00,0.16,0.05
0.41,0.31,0.15,0.27,0.06,0.08,0.18,0.56,0.13,1,0.21,0.13,0.34,0.28,0.13,0.21,0.37,0.44
0.18,0.26,0.16,0.03,0.16,0.08,0.31,0.19,0.04,0.21,1,0.03,0.14,0.26,-0.02,0.13,0.11,0.10
0.04,0.26,0.13,0.03,-0.01,0.00,-0.02,0.13,0.01,0.13,0.03,1,0.06,0.13,-0.01,-0.00,-0.00,0.10
0.17,0.12,0.06,-0.02,0.01,0.01,0.03,0.35,0.09,0.34,0.14,0.06,1,0.14,0.16,0.21,0.16,0.32
0.32,0.58,0.28,-0.01,0.10,0.08,0.04,0.25,0.15,0.28,0.26,0.13,0.14,1,-0.02,0.35,0.32,0.15
0.05,-0.00,0.03,0.00,0.01,0.05,0.14,0.10,0.07,0.13,-0.02,-0.01,0.16,-0.02,1,0.02,0.03,-0.01
0.22,0.38,0.12,0.03,-0.01,0.05,0.05,0.20,0.00,0.21,0.13,-0.00,0.21,0.35,0.02,1,0.23,0.15
0.33,0.36,0.12,0.18,0.09,0.02,0.04,0.37,0.16,0.37,0.11,-0.00,0.16,0.32,0.03,0.23,1,0.31
0.34,0.20,0.12,0.03,0.02,0.04,0.09,0.46,0.05,0.44,0.10,0.10,0.32,0.15,-0.01,0.15,0.31,1
