1,N/A,0.15,0.01,0.19,0.03,0.04,0.04,N/A,0.01,0.00,-0.02,0.11,0.05,0.06,0.13,0.06,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,N/A,1,0.01,0.03,-0.02,-0.01,0.04,N/A,0.08,0.05,0.01,0.02,0.08,-0.01,0.03,-0.02,0.34
0.01,N/A,0.01,1,0.02,-0.01,-0.01,-0.00,N/A,0.04,0.01,0.01,0.04,0.02,0.02,0.02,0.01,-0.00
0.19,N/A,0.03,0.02,1,0.01,0.00,0.02,N/A,-0.01,0.34,-0.05,0.08,0.01,0.17,0.11,0.02,-0.01
0.03,N/A,-0.02,-0.01,0.01,1,0.02,0.03,N/A,0.00,0.03,-0.05,-0.00,-0.01,0.02,0.03,0.01,-0.02
0.04,N/A,-0.01,-0.01,0.00,0.02,1,-0.01,N/A,0.04,0.04,-0.01,0.02,0.01,0.08,0.06,0.43,0.01
0.04,N/A,0.04,-0.00,0.02,0.03,-0.01,1,N/A,0.02,0.03,-0.00,-0.00,0.67,0.01,0.00,0.00,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,0.08,0.04,-0.01,0.00,0.04,0.02,N/A,1,0.01,0.03,0.45,0.07,0.13,0.01,0.03,0.01
0.00,N/A,0.05,0.01,0.34,0.03,0.04,0.03,N/A,0.01,1,0.00,0.03,0.02,0.06,0.02,0.01,0.02
-0.02,N/A,0.01,0.01,-0.05,-0.05,-0.01,-0.00,N/A,0.03,0.00,1,0.02,0.01,0.08,0.05,-0.01,-0.02
0.11,N/A,0.02,0.04,0.08,-0.00,0.02,-0.00,N/A,0.45,0.03,0.02,1,0.08,0.26,0.11,0.00,0.04
0.05,N/A,0.08,0.02,0.01,-0.01,0.01,0.67,N/A,0.07,0.02,0.01,0.08,1,0.02,0.01,-0.01,0.03
0.06,N/A,-0.01,0.02,0.17,0.02,0.08,0.01,N/A,0.13,0.06,0.08,0.26,0.02,1,0.14,0.00,-0.00
0.13,N/A,0.03,0.02,0.11,0.03,0.06,0.00,N/A,0.01,0.02,0.05,0.11,0.01,0.14,1,0.02,-0.01
0.06,N/A,-0.02,0.01,0.02,0.01,0.43,0.00,N/A,0.03,0.01,-0.01,0.00,-0.01,0.00,0.02,1,0.01
0.08,N/A,0.34,-0.00,-0.01,-0.02,0.01,0.05,N/A,0.01,0.02,-0.02,0.04,0.03,-0.00,-0.01,0.01,1
