1,0.24,0.18,0.19,0.26,0.08,0.78,0.17
0.24,1,0.13,0.09,0.24,0.10,0.19,0.12
0.18,0.13,1,0.19,0.10,0.06,0.12,0.21
0.19,0.09,0.19,1,0.13,0.06,0.19,0.11
0.26,0.24,0.10,0.13,1,0.09,0.22,0.12
0.08,0.10,0.06,0.06,0.09,1,0.08,-0.01
0.78,0.19,0.12,0.19,0.22,0.08,1,0.14
0.17,0.12,0.21,0.11,0.12,-0.01,0.14,1
