N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.12,N/A,N/A,0.07,0.19,0.32,0.25,0.10,0.18,0.24,0.05,-0.02,N/A,0.00,-0.00,0.04,-0.01,N/A,0.04,0.13,0.07,-0.02,0.06,0.07,0.05,N/A,0.05,0.09,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.12,N/A,1,N/A,N/A,0.21,0.12,0.29,0.12,-0.01,0.09,0.27,0.05,0.06,N/A,0.07,-0.00,0.14,0.00,N/A,-0.01,0.08,0.03,0.05,0.02,0.03,0.07,N/A,0.03,0.21,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.07,N/A,0.21,N/A,N/A,1,0.10,0.29,0.10,0.07,0.10,0.23,-0.01,0.07,N/A,0.02,-0.06,0.06,-0.01,N/A,-0.01,0.16,0.09,0.03,0.05,-0.04,0.03,N/A,0.00,0.11,N/A,N/A
N/A,0.19,N/A,0.12,N/A,N/A,0.10,1,0.41,0.13,0.04,0.28,0.35,0.04,0.14,N/A,-0.02,-0.07,0.13,0.03,N/A,0.01,0.19,0.07,0.00,0.03,0.08,0.10,N/A,0.04,0.21,N/A,N/A
N/A,0.32,N/A,0.29,N/A,N/A,0.29,0.41,1,0.26,0.08,0.36,0.79,0.14,0.21,N/A,0.08,0.05,0.28,0.05,N/A,0.18,0.23,0.10,0.03,0.04,0.12,0.18,N/A,0.13,0.39,N/A,N/A
N/A,0.25,N/A,0.12,N/A,N/A,0.10,0.13,0.26,1,-0.01,0.17,0.26,-0.02,0.07,N/A,0.01,-0.00,0.04,0.02,N/A,0.01,0.05,0.07,-0.02,-0.03,-0.05,0.05,N/A,0.05,0.13,N/A,N/A
N/A,0.10,N/A,-0.01,N/A,N/A,0.07,0.04,0.08,-0.01,1,-0.02,0.07,0.02,0.02,N/A,-0.04,-0.13,0.03,-0.02,N/A,0.02,-0.05,-0.06,-0.01,-0.03,0.10,0.05,N/A,-0.03,-0.01,N/A,N/A
N/A,0.18,N/A,0.09,N/A,N/A,0.10,0.28,0.36,0.17,-0.02,1,0.32,0.05,0.09,N/A,0.06,0.01,0.12,0.03,N/A,0.02,0.05,0.05,-0.00,-0.03,0.02,0.02,N/A,0.07,0.18,N/A,N/A
N/A,0.24,N/A,0.27,N/A,N/A,0.23,0.35,0.79,0.26,0.07,0.32,1,0.15,0.19,N/A,0.07,0.07,0.24,0.04,N/A,0.13,0.13,0.07,-0.01,0.02,0.04,0.17,N/A,0.12,0.30,N/A,N/A
N/A,0.05,N/A,0.05,N/A,N/A,-0.01,0.04,0.14,-0.02,0.02,0.05,0.15,1,0.04,N/A,-0.00,0.05,0.04,-0.01,N/A,-0.00,0.08,0.09,-0.01,-0.03,0.02,0.01,N/A,0.04,0.02,N/A,N/A
N/A,-0.02,N/A,0.06,N/A,N/A,0.07,0.14,0.21,0.07,0.02,0.09,0.19,0.04,1,N/A,0.03,0.07,0.06,0.05,N/A,0.27,0.03,0.10,0.04,0.04,0.08,-0.10,N/A,0.04,0.13,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.00,N/A,0.07,N/A,N/A,0.02,-0.02,0.08,0.01,-0.04,0.06,0.07,-0.00,0.03,N/A,1,0.03,0.03,0.00,N/A,-0.02,0.01,0.14,0.02,-0.10,-0.09,0.01,N/A,0.01,0.10,N/A,N/A
N/A,-0.00,N/A,-0.00,N/A,N/A,-0.06,-0.07,0.05,-0.00,-0.13,0.01,0.07,0.05,0.07,N/A,0.03,1,0.05,0.00,N/A,0.01,0.06,0.06,-0.02,0.00,-0.00,-0.01,N/A,0.02,0.01,N/A,N/A
N/A,0.04,N/A,0.14,N/A,N/A,0.06,0.13,0.28,0.04,0.03,0.12,0.24,0.04,0.06,N/A,0.03,0.05,1,0.07,N/A,0.02,0.12,-0.01,0.00,0.00,0.09,0.07,N/A,0.01,0.18,N/A,N/A
N/A,-0.01,N/A,0.00,N/A,N/A,-0.01,0.03,0.05,0.02,-0.02,0.03,0.04,-0.01,0.05,N/A,0.00,0.00,0.07,1,N/A,-0.01,0.00,0.04,0.02,-0.02,0.02,0.01,N/A,0.01,0.05,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,N/A,-0.01,N/A,N/A,-0.01,0.01,0.18,0.01,0.02,0.02,0.13,-0.00,0.27,N/A,-0.02,0.01,0.02,-0.01,N/A,1,0.11,0.03,-0.00,-0.06,0.15,-0.01,N/A,0.23,0.19,N/A,N/A
N/A,0.13,N/A,0.08,N/A,N/A,0.16,0.19,0.23,0.05,-0.05,0.05,0.13,0.08,0.03,N/A,0.01,0.06,0.12,0.00,N/A,0.11,1,0.02,-0.00,0.05,0.05,0.00,N/A,0.02,0.16,N/A,N/A
N/A,0.07,N/A,0.03,N/A,N/A,0.09,0.07,0.10,0.07,-0.06,0.05,0.07,0.09,0.10,N/A,0.14,0.06,-0.01,0.04,N/A,0.03,0.02,1,0.02,0.04,-0.00,0.01,N/A,0.08,0.02,N/A,N/A
N/A,-0.02,N/A,0.05,N/A,N/A,0.03,0.00,0.03,-0.02,-0.01,-0.00,-0.01,-0.01,0.04,N/A,0.02,-0.02,0.00,0.02,N/A,-0.00,-0.00,0.02,1,-0.02,-0.03,0.02,N/A,0.00,-0.00,N/A,N/A
N/A,0.06,N/A,0.02,N/A,N/A,0.05,0.03,0.04,-0.03,-0.03,-0.03,0.02,-0.03,0.04,N/A,-0.10,0.00,0.00,-0.02,N/A,-0.06,0.05,0.04,-0.02,1,0.05,0.08,N/A,0.03,-0.01,N/A,N/A
N/A,0.07,N/A,0.03,N/A,N/A,-0.04,0.08,0.12,-0.05,0.10,0.02,0.04,0.02,0.08,N/A,-0.09,-0.00,0.09,0.02,N/A,0.15,0.05,-0.00,-0.03,0.05,1,0.10,N/A,0.17,0.02,N/A,N/A
N/A,0.05,N/A,0.07,N/A,N/A,0.03,0.10,0.18,0.05,0.05,0.02,0.17,0.01,-0.10,N/A,0.01,-0.01,0.07,0.01,N/A,-0.01,0.00,0.01,0.02,0.08,0.10,1,N/A,-0.02,0.11,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.05,N/A,0.03,N/A,N/A,0.00,0.04,0.13,0.05,-0.03,0.07,0.12,0.04,0.04,N/A,0.01,0.02,0.01,0.01,N/A,0.23,0.02,0.08,0.00,0.03,0.17,-0.02,N/A,1,0.01,N/A,N/A
N/A,0.09,N/A,0.21,N/A,N/A,0.11,0.21,0.39,0.13,-0.01,0.18,0.30,0.02,0.13,N/A,0.10,0.01,0.18,0.05,N/A,0.19,0.16,0.02,-0.00,-0.01,0.02,0.11,N/A,0.01,1,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
