0.36,0.10,0.04,0.21,0.14,0.01,0.11,0.06,0.04,N/A,0.18,0.07,N/A,0.06,0.06,0.19,0.19,N/A,0.02,0.13,0.08,0.08,1,0.02,0.16,0.11,0.07,N/A,0.14,0.30,0.25,0.17,0.06,0.00,0.11,0.04,0.09,0.23,0.03,0.17,0.25,N/A,0.25,0.26,-0.01,0.08,0.25,0.06,-0.01,0.08,0.02,0.69,0.19,-0.02,0.15,0.11,0.02,-0.03,0.18
-0.01,0.13,0.01,0.14,0.08,0.12,0.00,-0.05,-0.04,N/A,0.13,-0.07,N/A,-0.05,0.05,0.08,0.05,N/A,0.07,-0.01,0.06,0.03,0.02,1,-0.06,0.04,-0.01,N/A,0.01,0.07,0.08,0.13,-0.02,-0.03,0.05,-0.07,-0.06,0.03,0.15,-0.02,-0.00,N/A,0.03,0.08,0.00,0.01,0.05,-0.05,0.03,0.03,-0.00,0.08,0.09,0.06,0.02,0.11,1.00,0.02,0.03
0.11,0.08,0.04,0.17,0.07,-0.02,0.13,0.06,0.05,N/A,0.08,0.01,N/A,0.14,0.05,0.17,0.22,N/A,0.08,0.00,0.09,0.00,0.16,-0.06,1,0.14,-0.01,N/A,0.08,0.20,0.17,0.06,-0.02,0.02,0.09,0.25,0.02,0.07,0.11,0.13,0.02,N/A,0.22,0.22,0.03,0.04,0.23,0.06,0.06,0.00,0.00,0.28,0.22,0.00,-0.00,0.09,-0.06,0.02,0.16
0.10,0.03,0.03,0.20,0.11,0.10,0.14,0.07,0.09,N/A,0.06,0.01,N/A,0.01,0.10,0.20,0.26,N/A,0.15,0.05,0.18,0.04,0.11,0.04,0.14,1,0.04,N/A,0.10,0.23,0.23,0.15,0.11,0.01,0.05,0.19,0.04,0.04,0.02,0.10,0.09,N/A,0.23,0.17,0.07,0.15,0.25,0.07,0.14,0.01,0.06,0.25,0.23,0.06,-0.07,0.05,0.04,0.02,0.21
0.03,0.01,0.02,0.11,-0.01,-0.03,0.03,0.05,0.04,N/A,-0.00,0.07,N/A,0.01,-0.02,0.03,0.11,N/A,-0.04,0.05,0.02,0.05,0.07,-0.01,-0.01,0.04,1,N/A,0.03,0.08,0.04,0.01,0.10,-0.01,0.03,0.10,0.04,-0.00,-0.00,-0.01,-0.03,N/A,0.10,0.28,-0.05,0.03,0.08,0.05,0.03,0.46,0.03,0.12,0.14,-0.03,0.00,0.01,-0.01,0.06,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.01,0.03,0.21,0.19,0.12,0.14,-0.03,-0.01,N/A,0.05,0.15,N/A,0.18,0.08,0.29,0.28,N/A,0.09,0.15,0.11,0.26,0.14,0.01,0.08,0.10,0.03,N/A,1,0.33,0.23,0.05,0.06,0.15,0.71,0.04,-0.05,0.07,0.13,0.14,0.12,N/A,0.36,0.26,0.23,0.14,0.31,-0.03,0.10,0.06,0.09,0.36,0.34,0.09,0.08,0.03,0.01,0.07,0.22
0.25,0.15,0.24,0.44,0.76,0.09,0.29,0.10,0.18,N/A,0.22,0.00,N/A,0.18,0.28,0.59,0.63,N/A,0.20,0.11,0.30,0.26,0.30,0.07,0.20,0.23,0.08,N/A,0.33,1,0.54,0.31,0.09,0.05,0.31,0.20,0.10,0.32,0.32,0.35,0.24,N/A,0.56,0.65,0.20,0.18,0.67,0.10,0.21,0.27,0.13,0.71,0.61,0.10,0.06,0.19,0.07,0.19,0.41
0.43,0.07,0.11,0.35,0.21,0.21,0.27,0.10,0.21,N/A,0.13,0.16,N/A,0.17,0.11,0.56,0.51,N/A,0.20,0.15,0.26,0.16,0.25,0.08,0.17,0.23,0.04,N/A,0.23,0.54,1,0.25,0.09,0.07,0.21,0.19,0.02,0.23,0.18,0.35,0.21,N/A,0.42,0.56,0.16,0.16,0.59,0.10,0.22,0.17,0.10,0.62,0.53,0.12,0.05,0.10,0.08,0.08,0.39
0.12,0.12,0.06,0.30,0.13,0.06,0.22,0.10,0.10,N/A,0.12,-0.03,N/A,0.09,0.06,0.32,0.33,N/A,0.11,-0.02,0.13,0.11,0.17,0.13,0.06,0.15,0.01,N/A,0.05,0.31,0.25,1,0.07,0.02,0.07,0.17,0.05,0.03,0.16,0.20,0.03,N/A,0.15,0.26,0.07,0.22,0.35,0.10,0.21,0.06,0.08,0.38,0.32,0.06,0.02,0.14,0.13,0.08,0.25
0.12,0.06,0.01,0.10,0.06,0.05,0.03,0.22,-0.01,N/A,0.07,0.02,N/A,-0.03,0.11,0.10,0.09,N/A,0.04,0.00,0.02,0.04,0.06,-0.02,-0.02,0.11,0.10,N/A,0.06,0.09,0.09,0.07,1,0.06,0.08,-0.05,0.07,0.10,0.05,0.11,0.06,N/A,-0.00,0.07,0.08,0.02,0.09,0.22,0.15,0.03,0.02,0.11,0.10,0.06,-0.00,0.08,-0.02,-0.01,0.05
0.05,0.02,-0.01,0.13,0.02,-0.03,0.02,0.02,0.03,N/A,0.01,-0.00,N/A,0.02,0.02,0.06,0.08,N/A,0.02,-0.01,0.01,0.02,0.00,-0.03,0.02,0.01,-0.01,N/A,0.15,0.05,0.07,0.02,0.06,1,0.20,-0.07,-0.01,0.00,0.00,-0.01,-0.03,N/A,0.02,0.05,0.19,0.00,0.06,0.02,0.04,0.01,0.01,0.05,0.14,-0.00,0.10,0.03,-0.03,0.05,0.04
0.19,-0.00,0.03,0.15,0.22,0.04,0.13,0.03,0.01,N/A,0.02,-0.01,N/A,0.26,0.11,0.21,0.20,N/A,0.02,0.02,0.11,0.29,0.11,0.05,0.09,0.05,0.03,N/A,0.71,0.31,0.21,0.07,0.08,0.20,1,0.00,-0.00,0.06,0.04,0.09,0.08,N/A,0.30,0.20,0.04,0.07,0.25,0.03,0.14,0.05,0.05,0.28,0.26,0.10,0.07,0.01,0.05,0.04,0.17
0.04,0.05,-0.02,0.18,0.02,-0.03,0.12,0.04,0.07,N/A,0.09,0.02,N/A,0.07,0.00,0.22,0.24,N/A,0.15,0.04,0.19,-0.00,0.04,-0.07,0.25,0.19,0.10,N/A,0.04,0.20,0.19,0.17,-0.05,-0.07,0.00,1,0.05,0.06,0.01,0.19,0.12,N/A,0.16,0.20,0.06,0.08,0.25,0.04,0.20,0.07,0.01,0.22,0.25,-0.01,-0.03,0.08,-0.07,0.04,0.18
-0.01,-0.03,0.01,-0.01,0.11,-0.02,0.03,0.00,0.02,N/A,-0.04,-0.03,N/A,-0.05,-0.05,0.05,0.06,N/A,0.02,0.06,-0.04,-0.04,0.09,-0.06,0.02,0.04,0.04,N/A,-0.05,0.10,0.02,0.05,0.07,-0.01,-0.00,0.05,1,0.10,-0.00,0.02,-0.05,N/A,0.02,0.05,-0.03,0.04,0.05,0.00,-0.01,0.01,0.05,0.09,0.02,-0.03,-0.04,-0.02,-0.06,0.09,0.05
0.13,0.08,0.01,0.15,0.27,-0.01,0.10,0.01,0.08,N/A,0.13,0.17,N/A,0.10,0.10,0.20,0.17,N/A,0.19,0.05,0.12,0.08,0.23,0.03,0.07,0.04,-0.00,N/A,0.07,0.32,0.23,0.03,0.10,0.00,0.06,0.06,0.10,1,0.12,0.17,0.17,N/A,0.19,0.28,0.06,0.15,0.23,0.01,0.07,0.11,0.01,0.31,0.23,-0.01,0.03,0.08,0.03,0.13,0.15
0.00,0.36,0.15,0.37,0.20,0.01,0.10,-0.00,0.02,N/A,0.36,-0.00,N/A,0.02,0.09,0.28,0.19,N/A,0.12,0.07,0.06,0.12,0.03,0.15,0.11,0.02,-0.00,N/A,0.13,0.32,0.18,0.16,0.05,0.00,0.04,0.01,-0.00,0.12,1,0.11,0.07,N/A,0.23,0.26,0.09,0.03,0.24,-0.00,0.11,0.08,0.05,0.23,0.24,0.09,0.05,0.35,0.15,0.04,0.13
0.14,0.04,0.06,0.25,0.11,0.03,0.24,0.04,0.21,N/A,0.08,0.01,N/A,0.17,0.04,0.36,0.39,N/A,0.27,0.13,0.10,0.20,0.17,-0.02,0.13,0.10,-0.01,N/A,0.14,0.35,0.35,0.20,0.11,-0.01,0.09,0.19,0.02,0.17,0.11,1,0.16,N/A,0.29,0.36,0.18,0.12,0.44,0.04,0.22,0.10,0.12,0.43,0.39,0.02,-0.01,0.07,-0.02,0.00,0.30
0.27,0.02,0.02,0.15,0.10,-0.04,0.10,0.03,0.07,N/A,0.34,0.01,N/A,-0.03,0.15,0.28,0.16,N/A,0.02,0.07,0.09,0.21,0.25,-0.00,0.02,0.09,-0.03,N/A,0.12,0.24,0.21,0.03,0.06,-0.03,0.08,0.12,-0.05,0.17,0.07,0.16,1,N/A,0.21,0.22,0.05,0.10,0.24,0.03,0.11,0.02,-0.04,0.30,0.20,-0.01,0.03,0.03,-0.00,0.05,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.14,0.10,0.17,0.38,0.22,0.05,0.27,0.09,0.23,N/A,0.16,0.02,N/A,0.28,0.22,0.48,0.49,N/A,0.16,0.10,0.24,0.23,0.25,0.03,0.22,0.23,0.10,N/A,0.36,0.56,0.42,0.15,-0.00,0.02,0.30,0.16,0.02,0.19,0.23,0.29,0.21,N/A,1,0.53,0.20,0.16,0.58,0.09,0.21,0.21,0.12,0.58,0.55,-0.03,0.07,0.12,0.03,0.06,0.38
0.30,0.14,0.17,0.48,0.31,0.12,0.31,0.10,0.27,N/A,0.20,0.07,N/A,0.15,0.13,0.58,0.61,N/A,0.19,0.12,0.31,0.33,0.26,0.08,0.22,0.17,0.28,N/A,0.26,0.65,0.56,0.26,0.07,0.05,0.20,0.20,0.05,0.28,0.26,0.36,0.22,N/A,0.53,1,0.18,0.20,0.65,0.10,0.16,0.72,0.11,0.70,0.64,0.07,0.06,0.17,0.08,0.06,0.43
0.03,0.04,0.01,0.16,0.09,0.09,0.08,0.02,0.15,N/A,0.06,0.01,N/A,0.02,0.05,0.21,0.21,N/A,0.15,0.10,0.04,0.07,-0.01,0.00,0.03,0.07,-0.05,N/A,0.23,0.20,0.16,0.07,0.08,0.19,0.04,0.06,-0.03,0.06,0.09,0.18,0.05,N/A,0.20,0.18,1,0.03,0.21,0.02,0.04,0.03,0.05,0.17,0.25,-0.07,0.04,0.05,0.00,0.02,0.12
0.11,0.10,0.05,0.24,0.05,0.06,0.13,-0.01,0.19,N/A,0.13,-0.01,N/A,0.02,0.11,0.25,0.25,N/A,0.03,0.13,0.13,0.12,0.08,0.01,0.04,0.15,0.03,N/A,0.14,0.18,0.16,0.22,0.02,0.00,0.07,0.08,0.04,0.15,0.03,0.12,0.10,N/A,0.16,0.20,0.03,1,0.23,-0.01,0.08,0.10,0.02,0.25,0.22,0.13,0.06,0.11,0.01,0.31,0.16
0.23,0.12,0.22,0.46,0.23,0.09,0.81,0.14,0.19,N/A,0.19,0.02,N/A,0.22,0.18,0.66,0.66,N/A,0.26,0.11,0.32,0.24,0.25,0.05,0.23,0.25,0.08,N/A,0.31,0.67,0.59,0.35,0.09,0.06,0.25,0.25,0.05,0.23,0.24,0.44,0.24,N/A,0.58,0.65,0.21,0.23,1,0.14,0.27,0.22,0.14,0.71,0.62,0.10,0.10,0.16,0.05,0.14,0.87
0.14,0.00,-0.02,0.07,0.06,-0.04,0.03,1.00,-0.08,N/A,0.01,-0.06,N/A,0.10,0.04,0.05,0.11,N/A,-0.05,-0.02,-0.03,0.03,0.06,-0.05,0.06,0.07,0.05,N/A,-0.03,0.10,0.10,0.10,0.22,0.02,0.03,0.04,0.00,0.01,-0.00,0.04,0.03,N/A,0.09,0.10,0.02,-0.01,0.14,1,0.00,0.05,-0.01,0.14,0.14,0.01,0.03,0.01,-0.05,0.02,0.06
0.04,0.02,0.10,0.14,0.04,0.02,0.13,0.00,0.12,N/A,0.05,-0.00,N/A,-0.02,0.18,0.30,0.27,N/A,0.19,0.09,0.06,0.07,-0.01,0.03,0.06,0.14,0.03,N/A,0.10,0.21,0.22,0.21,0.15,0.04,0.14,0.20,-0.01,0.07,0.11,0.22,0.11,N/A,0.21,0.16,0.04,0.08,0.27,0.00,1,0.00,0.03,0.19,0.23,0.24,-0.07,0.03,0.03,0.03,0.19
0.11,0.02,0.06,0.18,0.18,0.05,0.12,0.05,0.21,N/A,0.03,0.02,N/A,0.00,0.01,0.18,0.24,N/A,0.01,0.06,0.14,0.14,0.08,0.03,0.00,0.01,0.46,N/A,0.06,0.27,0.17,0.06,0.03,0.01,0.05,0.07,0.01,0.11,0.08,0.10,0.02,N/A,0.21,0.72,0.03,0.10,0.22,0.05,0.00,1,0.04,0.25,0.26,0.03,-0.03,0.04,0.03,0.00,0.15
-0.02,0.01,0.08,0.09,0.03,-0.03,0.06,-0.01,0.03,N/A,-0.00,0.00,N/A,0.17,0.02,0.13,0.12,N/A,0.01,-0.00,0.09,0.04,0.02,-0.00,0.00,0.06,0.03,N/A,0.09,0.13,0.10,0.08,0.02,0.01,0.05,0.01,0.05,0.01,0.05,0.12,-0.04,N/A,0.12,0.11,0.05,0.02,0.14,-0.01,0.03,0.04,1,0.12,0.09,-0.04,0.01,0.01,-0.00,-0.01,0.10
0.40,0.16,0.22,0.51,0.30,0.11,0.32,0.14,0.20,N/A,0.24,0.06,N/A,0.19,0.15,0.62,0.63,N/A,0.22,0.17,0.28,0.25,0.69,0.08,0.28,0.25,0.12,N/A,0.36,0.71,0.62,0.38,0.11,0.05,0.28,0.22,0.09,0.31,0.23,0.43,0.30,N/A,0.58,0.70,0.17,0.25,0.71,0.14,0.19,0.25,0.12,1,0.61,0.08,0.12,0.19,0.08,0.12,0.47
0.19,0.12,0.12,0.48,0.21,0.16,0.28,0.14,0.26,N/A,0.17,0.12,N/A,0.23,0.15,0.54,0.57,N/A,0.27,0.14,0.29,0.26,0.19,0.09,0.22,0.23,0.14,N/A,0.34,0.61,0.53,0.32,0.10,0.14,0.26,0.25,0.02,0.23,0.24,0.39,0.20,N/A,0.55,0.64,0.25,0.22,0.62,0.14,0.23,0.26,0.09,0.61,1,0.08,0.15,0.15,0.09,0.11,0.43
0.02,-0.03,0.05,-0.01,0.03,0.09,0.05,0.01,-0.01,N/A,-0.03,-0.03,N/A,-0.02,0.13,0.10,0.07,N/A,0.08,0.00,0.06,-0.02,-0.02,0.06,0.00,0.06,-0.03,N/A,0.09,0.10,0.12,0.06,0.06,-0.00,0.10,-0.01,-0.03,-0.01,0.09,0.02,-0.01,N/A,-0.03,0.07,-0.07,0.13,0.10,0.01,0.24,0.03,-0.04,0.08,0.08,1,-0.00,-0.03,0.06,0.06,0.05
0.10,0.02,-0.03,0.07,0.03,0.04,0.10,0.03,-0.02,N/A,0.03,0.04,N/A,0.14,0.20,0.06,0.07,N/A,-0.01,0.06,0.13,0.07,0.15,0.02,-0.00,-0.07,0.00,N/A,0.08,0.06,0.05,0.02,-0.00,0.10,0.07,-0.03,-0.04,0.03,0.05,-0.01,0.03,N/A,0.07,0.06,0.04,0.06,0.10,0.03,-0.07,-0.03,0.01,0.12,0.15,-0.00,1,0.01,0.02,0.01,0.12
0.06,0.97,0.03,0.77,0.08,-0.02,0.10,0.01,0.02,N/A,0.93,0.01,N/A,0.01,0.05,0.14,0.10,N/A,0.06,0.02,0.11,0.00,0.11,0.11,0.09,0.05,0.01,N/A,0.03,0.19,0.10,0.14,0.08,0.03,0.01,0.08,-0.02,0.08,0.35,0.07,0.03,N/A,0.12,0.17,0.05,0.11,0.16,0.01,0.03,0.04,0.01,0.19,0.15,-0.03,0.01,1,0.11,0.00,0.12
-0.01,0.13,0.01,0.14,0.08,0.12,0.00,-0.05,-0.04,N/A,0.13,-0.07,N/A,-0.05,0.05,0.08,0.05,N/A,0.07,-0.01,0.06,0.03,0.02,1.00,-0.06,0.04,-0.01,N/A,0.01,0.07,0.08,0.13,-0.02,-0.03,0.05,-0.07,-0.06,0.03,0.15,-0.02,-0.00,N/A,0.03,0.08,0.00,0.01,0.05,-0.05,0.03,0.03,-0.00,0.08,0.09,0.06,0.02,0.11,1,0.02,0.03
-0.00,-0.01,0.03,0.05,0.14,-0.04,0.05,0.02,0.22,N/A,0.01,-0.03,N/A,0.03,0.05,0.15,0.13,N/A,0.06,0.01,0.01,0.11,-0.03,0.02,0.02,0.02,0.06,N/A,0.07,0.19,0.08,0.08,-0.01,0.05,0.04,0.04,0.09,0.13,0.04,0.00,0.05,N/A,0.06,0.06,0.02,0.31,0.14,0.02,0.03,0.00,-0.01,0.12,0.11,0.06,0.01,0.00,0.02,1,0.07
