1,0.16,0.26,0.03,0.34,0.19,0.33,0.32,-0.01,0.02,0.06,0.07,0.16,0.09,0.13,0.23,0.25,0.11,0.14,0.20,0.09,-0.02,0.08,0.09,0.02,0.16,0.15,0.07,-0.04,0.04,0.11,0.01,0.11,-0.02,-0.02,0.21
0.16,1,0.16,0.11,0.08,0.02,0.07,0.19,0.09,0.04,-0.00,0.05,0.07,0.17,0.03,0.09,0.18,0.07,0.12,0.12,0.08,-0.11,0.07,0.06,0.10,0.10,0.08,0.05,0.06,0.07,0.05,-0.00,-0.00,0.02,0.06,0.15
0.26,0.16,1,0.18,0.25,0.17,0.20,0.68,0.17,0.03,0.32,0.23,0.07,0.30,0.13,0.28,0.43,0.25,0.15,0.20,0.19,0.07,0.20,0.26,0.11,0.36,0.17,0.09,0.08,0.13,0.34,0.21,0.30,0.06,0.12,0.43
0.03,0.11,0.18,1,-0.03,0.04,0.01,0.20,0.04,0.01,0.01,0.01,0.08,0.17,-0.01,0.05,0.15,0.06,0.03,-0.02,0.09,-0.00,0.07,-0.02,0.03,0.08,0.10,-0.06,0.05,0.10,0.07,-0.05,0.04,-0.05,-0.02,0.07
0.34,0.08,0.25,-0.03,1,0.03,0.13,0.32,-0.00,0.07,0.06,0.07,0.08,0.11,0.12,0.16,0.17,0.10,0.02,0.20,0.06,0.01,0.07,-0.01,-0.03,0.36,0.14,0.02,0.07,0.10,0.13,-0.00,0.09,0.02,-0.03,0.17
0.19,0.02,0.17,0.04,0.03,1,0.22,0.30,-0.03,0.04,0.10,0.11,0.08,0.08,0.05,0.03,0.11,0.03,0.06,0.12,0.05,0.10,-0.04,0.03,0.05,0.09,0.05,-0.01,0.02,-0.02,-0.00,-0.03,0.20,0.00,-0.01,0.10
0.33,0.07,0.20,0.01,0.13,0.22,1,0.30,0.11,0.00,0.01,0.06,0.03,0.04,0.03,0.04,0.11,0.05,0.13,0.42,0.10,0.03,0.01,0.25,0.06,0.10,0.28,-0.03,-0.02,-0.01,0.03,-0.04,0.15,-0.05,0.02,0.11
0.32,0.19,0.68,0.20,0.32,0.30,0.30,1,0.17,0.10,0.30,0.19,0.12,0.23,0.09,0.23,0.47,0.21,0.18,0.27,0.19,0.01,0.16,0.22,0.11,0.54,0.20,0.10,0.09,0.16,0.23,0.11,0.34,0.13,0.15,0.47
-0.01,0.09,0.17,0.04,-0.00,-0.03,0.11,0.17,1,0.02,0.00,0.11,0.02,0.20,0.01,0.01,0.11,0.07,0.13,0.01,0.03,-0.09,0.21,0.10,0.07,0.06,0.03,0.02,0.00,0.03,0.03,0.09,0.20,0.09,0.11,0.12
0.02,0.04,0.03,0.01,0.07,0.04,0.00,0.10,0.02,1,0.01,-0.03,0.05,0.03,0.04,0.04,0.09,0.01,0.12,0.09,0.06,-0.00,0.02,0.13,0.10,0.05,0.06,-0.05,-0.03,-0.03,-0.00,0.01,0.04,-0.04,0.02,0.07
0.06,-0.00,0.32,0.01,0.06,0.10,0.01,0.30,0.00,0.01,1,-0.01,0.06,0.04,0.37,0.04,0.41,0.06,0.00,0.07,0.04,0.04,0.02,0.03,0.02,0.05,0.01,-0.03,0.00,0.09,0.46,0.05,0.12,-0.05,0.01,0.45
0.07,0.05,0.23,0.01,0.07,0.11,0.06,0.19,0.11,-0.03,-0.01,1,0.02,0.21,-0.02,0.17,0.13,-0.00,0.03,0.04,0.03,-0.01,0.08,0.07,-0.00,0.06,0.05,0.02,0.06,-0.00,-0.01,-0.01,0.22,0.26,0.04,0.16
0.16,0.07,0.07,0.08,0.08,0.08,0.03,0.12,0.02,0.05,0.06,0.02,1,0.13,0.15,0.08,0.07,0.07,0.13,0.08,0.21,0.09,0.03,-0.01,-0.06,0.10,-0.01,0.03,-0.03,-0.03,0.00,-0.04,0.01,0.00,0.05,0.07
0.09,0.17,0.30,0.17,0.11,0.08,0.04,0.23,0.20,0.03,0.04,0.21,0.13,1,0.01,0.04,0.15,0.26,0.10,0.05,0.07,0.00,0.15,0.11,0.04,0.07,0.08,0.02,-0.02,0.04,0.09,0.04,0.15,0.04,0.19,0.18
0.13,0.03,0.13,-0.01,0.12,0.05,0.03,0.09,0.01,0.04,0.37,-0.02,0.15,0.01,1,0.04,0.04,0.10,0.04,0.01,0.09,-0.01,0.04,-0.00,0.00,0.09,-0.10,-0.00,0.08,0.14,0.18,0.07,0.02,-0.06,0.02,0.09
0.23,0.09,0.28,0.05,0.16,0.03,0.04,0.23,0.01,0.04,0.04,0.17,0.08,0.04,0.04,1,0.19,0.04,0.09,0.17,0.06,-0.04,0.06,0.10,0.03,0.12,0.12,0.12,0.04,0.03,0.02,-0.03,0.10,0.03,0.02,0.15
0.25,0.18,0.43,0.15,0.17,0.11,0.11,0.47,0.11,0.09,0.41,0.13,0.07,0.15,0.04,0.19,1,0.07,0.06,0.17,0.10,0.03,0.06,0.10,0.09,0.13,0.10,0.13,0.04,0.07,0.22,0.05,0.19,0.00,0.07,0.60
0.11,0.07,0.25,0.06,0.10,0.03,0.05,0.21,0.07,0.01,0.06,-0.00,0.07,0.26,0.10,0.04,0.07,1,0.10,0.07,0.00,0.08,0.07,0.01,0.01,0.19,0.04,0.09,0.09,0.03,0.41,0.01,0.22,-0.04,0.05,0.10
0.14,0.12,0.15,0.03,0.02,0.06,0.13,0.18,0.13,0.12,0.00,0.03,0.13,0.10,0.04,0.09,0.06,0.10,1,0.10,-0.03,-0.04,0.01,0.07,0.12,0.08,0.06,-0.01,0.00,0.16,0.05,0.04,0.08,0.01,-0.01,0.12
0.20,0.12,0.20,-0.02,0.20,0.12,0.42,0.27,0.01,0.09,0.07,0.04,0.08,0.05,0.01,0.17,0.17,0.07,0.10,1,0.05,0.06,0.05,0.19,0.12,0.05,0.10,0.06,0.01,0.09,0.07,-0.02,0.12,0.08,0.02,0.12
0.09,0.08,0.19,0.09,0.06,0.05,0.10,0.19,0.03,0.06,0.04,0.03,0.21,0.07,0.09,0.06,0.10,0.00,-0.03,0.05,1,-0.02,0.00,0.16,0.04,0.08,0.04,0.07,-0.00,-0.07,-0.01,0.06,0.11,0.07,-0.03,0.07
-0.02,-0.11,0.07,-0.00,0.01,0.10,0.03,0.01,-0.09,-0.00,0.04,-0.01,0.09,0.00,-0.01,-0.04,0.03,0.08,-0.04,0.06,-0.02,1,0.00,-0.10,-0.03,-0.04,-0.11,-0.03,-0.02,-0.03,-0.02,0.02,0.01,-0.09,-0.11,-0.00
0.08,0.07,0.20,0.07,0.07,-0.04,0.01,0.16,0.21,0.02,0.02,0.08,0.03,0.15,0.04,0.06,0.06,0.07,0.01,0.05,0.00,0.00,1,0.07,-0.02,0.04,-0.02,-0.02,-0.05,0.06,0.01,0.00,0.06,0.05,0.10,0.12
0.09,0.06,0.26,-0.02,-0.01,0.03,0.25,0.22,0.10,0.13,0.03,0.07,-0.01,0.11,-0.00,0.10,0.10,0.01,0.07,0.19,0.16,-0.10,0.07,1,0.10,0.04,0.15,0.10,-0.01,-0.02,0.01,0.02,0.18,0.08,0.06,0.16
0.02,0.10,0.11,0.03,-0.03,0.05,0.06,0.11,0.07,0.10,0.02,-0.00,-0.06,0.04,0.00,0.03,0.09,0.01,0.12,0.12,0.04,-0.03,-0.02,0.10,1,0.01,-0.02,0.02,-0.04,0.07,0.01,0.06,0.04,0.07,-0.03,-0.03
0.16,0.10,0.36,0.08,0.36,0.09,0.10,0.54,0.06,0.05,0.05,0.06,0.10,0.07,0.09,0.12,0.13,0.19,0.08,0.05,0.08,-0.04,0.04,0.04,0.01,1,0.10,0.08,0.02,0.12,0.15,0.10,0.05,0.08,0.04,0.17
0.15,0.08,0.17,0.10,0.14,0.05,0.28,0.20,0.03,0.06,0.01,0.05,-0.01,0.08,-0.10,0.12,0.10,0.04,0.06,0.10,0.04,-0.11,-0.02,0.15,-0.02,0.10,1,-0.00,0.04,-0.02,-0.02,0.02,0.08,-0.02,0.06,0.07
0.07,0.05,0.09,-0.06,0.02,-0.01,-0.03,0.10,0.02,-0.05,-0.03,0.02,0.03,0.02,-0.00,0.12,0.13,0.09,-0.01,0.06,0.07,-0.03,-0.02,0.10,0.02,0.08,-0.00,1,-0.04,-0.01,0.02,0.05,0.01,0.00,-0.02,0.18
-0.04,0.06,0.08,0.05,0.07,0.02,-0.02,0.09,0.00,-0.03,0.00,0.06,-0.03,-0.02,0.08,0.04,0.04,0.09,0.00,0.01,-0.00,-0.02,-0.05,-0.01,-0.04,0.02,0.04,-0.04,1,0.05,0.03,0.13,0.02,0.00,0.02,0.02
0.04,0.07,0.13,0.10,0.10,-0.02,-0.01,0.16,0.03,-0.03,0.09,-0.00,-0.03,0.04,0.14,0.03,0.07,0.03,0.16,0.09,-0.07,-0.03,0.06,-0.02,0.07,0.12,-0.02,-0.01,0.05,1,-0.01,0.01,0.01,-0.04,-0.04,0.04
0.11,0.05,0.34,0.07,0.13,-0.00,0.03,0.23,0.03,-0.00,0.46,-0.01,0.00,0.09,0.18,0.02,0.22,0.41,0.05,0.07,-0.01,-0.02,0.01,0.01,0.01,0.15,-0.02,0.02,0.03,-0.01,1,0.03,0.12,-0.03,0.00,0.23
0.01,-0.00,0.21,-0.05,-0.00,-0.03,-0.04,0.11,0.09,0.01,0.05,-0.01,-0.04,0.04,0.07,-0.03,0.05,0.01,0.04,-0.02,0.06,0.02,0.00,0.02,0.06,0.10,0.02,0.05,0.13,0.01,0.03,1,0.01,-0.02,0.09,0.08
0.11,-0.00,0.30,0.04,0.09,0.20,0.15,0.34,0.20,0.04,0.12,0.22,0.01,0.15,0.02,0.10,0.19,0.22,0.08,0.12,0.11,0.01,0.06,0.18,0.04,0.05,0.08,0.01,0.02,0.01,0.12,0.01,1,0.20,0.11,0.20
-0.02,0.02,0.06,-0.05,0.02,0.00,-0.05,0.13,0.09,-0.04,-0.05,0.26,0.00,0.04,-0.06,0.03,0.00,-0.04,0.01,0.08,0.07,-0.09,0.05,0.08,0.07,0.08,-0.02,0.00,0.00,-0.04,-0.03,-0.02,0.20,1,0.17,0.06
-0.02,0.06,0.12,-0.02,-0.03,-0.01,0.02,0.15,0.11,0.02,0.01,0.04,0.05,0.19,0.02,0.02,0.07,0.05,-0.01,0.02,-0.03,-0.11,0.10,0.06,-0.03,0.04,0.06,-0.02,0.02,-0.04,0.00,0.09,0.11,0.17,1,0.03
0.21,0.15,0.43,0.07,0.17,0.10,0.11,0.47,0.12,0.07,0.45,0.16,0.07,0.18,0.09,0.15,0.60,0.10,0.12,0.12,0.07,-0.00,0.12,0.16,-0.03,0.17,0.07,0.18,0.02,0.04,0.23,0.08,0.20,0.06,0.03,1
