1,-0.01,0.15,0.01,0.32,0.00,0.05,N/A,N/A,0.02,-0.01,N/A,-0.09,0.04,0.16,N/A,0.06,0.06,-0.01,-0.06,0.02,0.02
-0.01,1,0.07,0.07,-0.01,0.06,-0.05,N/A,N/A,0.06,0.02,N/A,-0.08,-0.09,-0.03,N/A,0.11,-0.07,-0.04,0.06,0.03,-0.00
0.15,0.07,1,0.48,0.27,0.15,0.06,N/A,N/A,0.15,0.07,N/A,0.06,0.09,0.15,N/A,0.24,0.17,0.08,0.11,0.13,0.35
0.01,0.07,0.48,1,0.16,0.12,0.04,N/A,N/A,0.76,0.07,N/A,0.14,0.04,0.12,N/A,0.13,0.14,0.04,0.06,0.07,0.18
0.32,-0.01,0.27,0.16,1,0.04,0.04,N/A,N/A,0.09,0.01,N/A,0.04,0.04,0.13,N/A,0.08,0.03,-0.01,0.20,0.19,0.14
0.00,0.06,0.15,0.12,0.04,1,0.06,N/A,N/A,0.11,-0.01,N/A,0.02,0.06,0.04,N/A,-0.01,-0.02,0.02,0.06,-0.04,0.03
0.05,-0.05,0.06,0.04,0.04,0.06,1,N/A,N/A,0.05,-0.03,N/A,0.01,-0.03,0.06,N/A,0.02,-0.03,0.11,-0.06,-0.01,-0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.06,0.15,0.76,0.09,0.11,0.05,N/A,N/A,1,0.02,N/A,0.12,0.04,0.04,N/A,0.04,0.15,-0.01,0.03,0.07,0.03
-0.01,0.02,0.07,0.07,0.01,-0.01,-0.03,N/A,N/A,0.02,1,N/A,0.03,-0.03,-0.00,N/A,-0.00,-0.01,-0.02,-0.03,0.00,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.09,-0.08,0.06,0.14,0.04,0.02,0.01,N/A,N/A,0.12,0.03,N/A,1,0.05,0.01,N/A,-0.05,0.04,0.03,0.08,-0.05,0.02
0.04,-0.09,0.09,0.04,0.04,0.06,-0.03,N/A,N/A,0.04,-0.03,N/A,0.05,1,-0.03,N/A,0.03,0.05,0.00,0.13,-0.05,0.12
0.16,-0.03,0.15,0.12,0.13,0.04,0.06,N/A,N/A,0.04,-0.00,N/A,0.01,-0.03,1,N/A,0.12,0.02,0.08,0.07,0.08,0.20
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.11,0.24,0.13,0.08,-0.01,0.02,N/A,N/A,0.04,-0.00,N/A,-0.05,0.03,0.12,N/A,1,-0.03,0.06,0.02,-0.03,0.09
0.06,-0.07,0.17,0.14,0.03,-0.02,-0.03,N/A,N/A,0.15,-0.01,N/A,0.04,0.05,0.02,N/A,-0.03,1,-0.02,0.01,0.03,0.01
-0.01,-0.04,0.08,0.04,-0.01,0.02,0.11,N/A,N/A,-0.01,-0.02,N/A,0.03,0.00,0.08,N/A,0.06,-0.02,1,-0.03,0.06,-0.08
-0.06,0.06,0.11,0.06,0.20,0.06,-0.06,N/A,N/A,0.03,-0.03,N/A,0.08,0.13,0.07,N/A,0.02,0.01,-0.03,1,0.00,0.03
0.02,0.03,0.13,0.07,0.19,-0.04,-0.01,N/A,N/A,0.07,0.00,N/A,-0.05,-0.05,0.08,N/A,-0.03,0.03,0.06,0.00,1,0.06
0.02,-0.00,0.35,0.18,0.14,0.03,-0.02,N/A,N/A,0.03,0.03,N/A,0.02,0.12,0.20,N/A,0.09,0.01,-0.08,0.03,0.06,1
