1,0.53,0.67,0.20,0.61,0.59,0.29,0.28,0.64,0.62,0.20,0.60,0.57,0.21,0.08,0.61,0.56,0.13,0.62,0.61,-0.00,0.55,0.05,0.54,0.06
0.53,1,0.67,0.26,0.63,0.61,0.27,0.24,0.58,0.64,0.37,0.63,0.59,0.25,0.12,0.60,0.53,0.20,0.67,0.63,0.05,0.56,0.04,0.51,0.12
0.67,0.67,1,0.31,0.86,0.86,0.37,0.46,0.81,0.85,0.39,0.80,0.74,0.52,0.09,0.78,0.74,0.18,0.91,0.82,0.13,0.75,0.14,0.67,0.19
0.20,0.26,0.31,1,0.22,0.30,0.08,0.14,0.27,0.26,0.08,0.28,0.25,0.09,0.03,0.22,0.21,0.05,0.49,0.21,0.16,0.25,0.02,0.19,0.05
0.61,0.63,0.86,0.22,1,0.77,0.33,0.37,0.73,0.74,0.31,0.86,0.66,0.43,0.05,0.88,0.68,0.16,0.80,0.92,0.08,0.66,0.06,0.61,0.17
0.59,0.61,0.86,0.30,0.77,1,0.32,0.31,0.74,0.75,0.34,0.77,0.66,0.33,0.08,0.72,0.69,0.16,0.88,0.77,0.13,0.64,0.11,0.59,0.14
0.29,0.27,0.37,0.08,0.33,0.32,1,0.12,0.35,0.33,0.13,0.28,0.34,0.17,0.08,0.31,0.33,0.23,0.32,0.31,0.03,0.33,-0.02,0.22,0.10
0.28,0.24,0.46,0.14,0.37,0.31,0.12,1,0.25,0.26,0.02,0.25,0.32,0.07,-0.01,0.26,0.26,0.08,0.30,0.25,0.06,0.28,-0.00,0.26,0.04
0.64,0.58,0.81,0.27,0.73,0.74,0.35,0.25,1,0.83,0.46,0.67,0.65,0.37,0.10,0.68,0.70,0.20,0.78,0.71,0.09,0.71,0.14,0.65,0.19
0.62,0.64,0.85,0.26,0.74,0.75,0.33,0.26,0.83,1,0.71,0.68,0.70,0.37,0.11,0.68,0.66,0.14,0.81,0.74,0.11,0.77,0.15,0.68,0.18
0.20,0.37,0.39,0.08,0.31,0.34,0.13,0.02,0.46,0.71,1,0.27,0.37,0.28,0.10,0.25,0.25,0.07,0.43,0.34,0.10,0.50,0.07,0.39,0.15
0.60,0.63,0.80,0.28,0.86,0.77,0.28,0.25,0.67,0.68,0.27,1,0.63,0.31,0.03,0.89,0.68,0.17,0.79,0.86,0.05,0.58,0.07,0.59,0.15
0.57,0.59,0.74,0.25,0.66,0.66,0.34,0.32,0.65,0.70,0.37,0.63,1,0.31,0.11,0.63,0.58,0.13,0.70,0.64,0.08,0.68,0.08,0.56,0.14
0.21,0.25,0.52,0.09,0.43,0.33,0.17,0.07,0.37,0.37,0.28,0.31,0.31,1,0.03,0.32,0.28,0.09,0.36,0.36,0.12,0.38,-0.02,0.25,0.22
0.08,0.12,0.09,0.03,0.05,0.08,0.08,-0.01,0.10,0.11,0.10,0.03,0.11,0.03,1,0.05,0.15,0.07,0.10,0.06,0.19,0.17,0.10,0.10,0.07
0.61,0.60,0.78,0.22,0.88,0.72,0.31,0.26,0.68,0.68,0.25,0.89,0.63,0.32,0.05,1,0.65,0.19,0.73,0.93,0.05,0.59,0.08,0.59,0.13
0.56,0.53,0.74,0.21,0.68,0.69,0.33,0.26,0.70,0.66,0.25,0.68,0.58,0.28,0.15,0.65,1,0.19,0.69,0.65,0.10,0.60,0.10,0.59,0.16
0.13,0.20,0.18,0.05,0.16,0.16,0.23,0.08,0.20,0.14,0.07,0.17,0.13,0.09,0.07,0.19,0.19,1,0.18,0.17,0.01,0.15,0.07,0.11,0.06
0.62,0.67,0.91,0.49,0.80,0.88,0.32,0.30,0.78,0.81,0.43,0.79,0.70,0.36,0.10,0.73,0.69,0.18,1,0.81,0.17,0.71,0.11,0.64,0.15
0.61,0.63,0.82,0.21,0.92,0.77,0.31,0.25,0.71,0.74,0.34,0.86,0.64,0.36,0.06,0.93,0.65,0.17,0.81,1,0.06,0.62,0.08,0.60,0.13
-0.00,0.05,0.13,0.16,0.08,0.13,0.03,0.06,0.09,0.11,0.10,0.05,0.08,0.12,0.19,0.05,0.10,0.01,0.17,0.06,1,0.14,-0.02,0.11,0.09
0.55,0.56,0.75,0.25,0.66,0.64,0.33,0.28,0.71,0.77,0.50,0.58,0.68,0.38,0.17,0.59,0.60,0.15,0.71,0.62,0.14,1,0.13,0.57,0.18
0.05,0.04,0.14,0.02,0.06,0.11,-0.02,-0.00,0.14,0.15,0.07,0.07,0.08,-0.02,0.10,0.08,0.10,0.07,0.11,0.08,-0.02,0.13,1,0.17,-0.05
0.54,0.51,0.67,0.19,0.61,0.59,0.22,0.26,0.65,0.68,0.39,0.59,0.56,0.25,0.10,0.59,0.59,0.11,0.64,0.60,0.11,0.57,0.17,1,0.14
0.06,0.12,0.19,0.05,0.17,0.14,0.10,0.04,0.19,0.18,0.15,0.15,0.14,0.22,0.07,0.13,0.16,0.06,0.15,0.13,0.09,0.18,-0.05,0.14,1
