1,0.03,N/A,N/A,0.11,0.10,N/A,-0.03,0.03,0.07,N/A,0.00,-0.04,0.07,N/A
0.03,1,N/A,N/A,0.18,-0.01,N/A,0.03,0.09,0.16,N/A,0.03,0.10,0.16,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.18,N/A,N/A,1,0.08,N/A,0.10,0.27,0.20,N/A,0.04,0.06,0.20,N/A
0.10,-0.01,N/A,N/A,0.08,1,N/A,0.01,-0.01,0.17,N/A,0.05,-0.03,0.17,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.03,N/A,N/A,0.10,0.01,N/A,1,0.04,0.01,N/A,0.06,0.05,0.01,N/A
0.03,0.09,N/A,N/A,0.27,-0.01,N/A,0.04,1,0.21,N/A,-0.04,0.21,0.21,N/A
0.07,0.16,N/A,N/A,0.20,0.17,N/A,0.01,0.21,1,N/A,0.05,0.23,1.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.03,N/A,N/A,0.04,0.05,N/A,0.06,-0.04,0.05,N/A,1,0.06,0.05,N/A
-0.04,0.10,N/A,N/A,0.06,-0.03,N/A,0.05,0.21,0.23,N/A,0.06,1,0.23,N/A
0.07,0.16,N/A,N/A,0.20,0.17,N/A,0.01,0.21,1.00,N/A,0.05,0.23,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
