0.10,0.01,0.01,0.06,0.03,0.02,0.07,0.07,0.01,0.04,0.02,0.08,-0.03,1,0.02,N/A,0.02,N/A,0.11,0.06,-0.04,0.04,0.04,0.02,0.01,0.02,0.03,0.03,0.05,-0.02,-0.01,N/A,0.12,0.04,-0.02,0.09,N/A,0.01,N/A,-0.05,-0.00,N/A,0.11,-0.00,-0.03,0.10,N/A,0.04,0.14,0.27,N/A,0.04,0.18,0.17,-0.01,0.09,0.03,0.02
0.01,-0.00,-0.00,0.01,-0.03,-0.04,0.03,0.43,0.01,0.00,-0.01,-0.02,0.01,0.02,1,N/A,0.02,N/A,0.02,0.05,0.01,0.00,-0.01,0.01,0.01,0.02,0.01,-0.01,-0.01,-0.01,-0.00,N/A,0.06,-0.00,-0.02,-0.04,N/A,0.01,N/A,-0.00,0.01,N/A,0.02,0.02,0.02,0.02,N/A,0.40,0.01,0.05,N/A,-0.00,0.13,0.04,-0.00,-0.01,0.10,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,0.09,0.05,0.01,0.02,0.07,0.11,0.10,-0.01,-0.01,0.05,-0.05,0.01,0.02,0.02,N/A,1,N/A,0.04,0.03,0.00,0.02,0.13,0.02,-0.01,0.02,-0.00,0.05,0.04,0.05,0.03,N/A,0.01,0.07,-0.01,0.03,N/A,0.03,N/A,0.07,-0.04,N/A,0.03,0.09,-0.01,0.01,N/A,0.01,0.04,0.06,N/A,0.13,0.13,0.06,0.04,-0.01,0.01,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.02,0.02,0.08,0.05,0.38,0.12,-0.00,0.01,0.04,-0.04,0.03,0.01,0.11,0.02,N/A,0.04,N/A,1,0.12,0.05,0.08,0.00,0.01,0.09,0.04,0.06,0.02,0.09,0.12,0.04,N/A,0.07,-0.01,-0.03,-0.02,N/A,0.11,N/A,0.06,0.06,N/A,0.37,0.42,0.07,0.07,N/A,-0.01,0.27,0.18,N/A,0.39,0.19,0.40,0.04,0.05,0.08,0.05
0.04,0.07,0.06,0.08,0.08,0.10,0.18,0.04,-0.00,-0.00,0.12,0.02,0.19,0.06,0.05,N/A,0.03,N/A,0.12,1,-0.01,0.06,0.16,0.05,0.08,0.15,0.02,0.10,0.09,0.14,0.03,N/A,0.16,0.07,0.04,0.02,N/A,0.13,N/A,0.14,0.09,N/A,0.08,0.03,-0.02,0.17,N/A,0.02,0.22,0.25,N/A,0.11,0.30,0.18,0.06,0.09,0.21,0.07
0.04,0.02,0.01,0.26,0.02,-0.00,0.07,0.02,-0.05,-0.02,0.01,0.00,0.06,-0.04,0.01,N/A,0.00,N/A,0.05,-0.01,1,0.03,0.03,0.04,0.09,0.01,0.00,0.15,-0.02,-0.02,-0.01,N/A,0.02,0.02,0.07,0.01,N/A,0.26,N/A,0.08,-0.02,N/A,0.03,0.02,0.83,0.04,N/A,-0.00,0.05,0.05,N/A,0.02,0.07,0.05,0.01,-0.03,-0.02,0.01
0.03,0.11,0.02,0.07,0.01,0.02,0.03,0.10,0.07,0.08,0.12,0.04,0.11,0.04,0.00,N/A,0.02,N/A,0.08,0.06,0.03,1,0.04,0.07,0.06,0.04,0.07,0.05,0.02,-0.02,0.07,N/A,0.09,0.10,-0.09,0.01,N/A,0.12,N/A,-0.02,0.07,N/A,0.38,-0.05,0.03,0.04,N/A,0.05,0.21,0.11,N/A,0.03,0.10,0.39,-0.02,0.07,0.00,0.05
0.01,0.05,0.02,0.02,0.03,0.05,0.10,0.05,0.03,0.07,0.09,0.03,0.07,0.04,-0.01,N/A,0.13,N/A,0.00,0.16,0.03,0.04,1,0.04,-0.00,0.02,0.01,0.09,0.02,0.03,0.01,N/A,0.07,0.04,0.08,0.03,N/A,0.05,N/A,0.04,0.08,N/A,0.14,-0.03,0.04,0.04,N/A,-0.02,0.09,0.12,N/A,-0.03,0.16,0.19,0.07,-0.03,0.05,0.00
-0.01,0.00,0.01,0.13,-0.00,0.02,0.13,0.07,0.00,0.04,0.02,0.02,0.01,0.02,0.01,N/A,0.02,N/A,0.01,0.05,0.04,0.07,0.04,1,0.02,0.03,0.04,0.11,0.13,0.05,-0.04,N/A,0.07,0.02,-0.02,0.03,N/A,0.05,N/A,0.05,-0.01,N/A,0.02,-0.06,0.06,0.05,N/A,0.00,0.14,0.12,N/A,0.04,0.14,0.06,-0.01,0.10,0.08,0.05
0.01,-0.03,-0.01,-0.02,0.03,0.02,0.02,0.01,-0.03,-0.01,0.02,0.04,0.06,0.01,0.01,N/A,-0.01,N/A,0.09,0.08,0.09,0.06,-0.00,0.02,1,0.01,-0.01,0.02,-0.01,-0.05,0.01,N/A,0.01,-0.03,0.01,-0.02,N/A,0.06,N/A,0.09,0.04,N/A,0.09,-0.01,0.10,0.01,N/A,0.05,0.05,0.09,N/A,0.06,0.14,0.11,-0.02,0.02,-0.02,0.05
0.03,-0.01,-0.00,0.05,0.04,0.02,0.03,-0.02,0.04,0.03,0.01,0.02,0.04,0.02,0.02,N/A,0.02,N/A,0.04,0.15,0.01,0.04,0.02,0.03,0.01,1,-0.03,0.02,0.03,-0.01,-0.05,N/A,0.00,0.01,-0.02,0.04,N/A,0.04,N/A,-0.01,-0.01,N/A,0.01,0.02,-0.01,0.10,N/A,-0.03,0.16,0.35,N/A,0.14,0.12,0.05,0.00,0.09,0.21,0.17
0.02,-0.03,-0.01,0.01,0.05,-0.02,0.04,-0.07,-0.02,0.04,-0.00,0.04,0.11,0.03,0.01,N/A,-0.00,N/A,0.06,0.02,0.00,0.07,0.01,0.04,-0.01,-0.03,1,0.14,0.07,0.05,0.13,N/A,-0.01,-0.03,-0.07,0.03,N/A,0.08,N/A,-0.13,-0.01,N/A,0.08,0.01,0.04,0.04,N/A,0.04,0.16,0.05,N/A,-0.01,0.08,0.10,0.00,0.10,0.01,0.04
-0.03,0.03,-0.01,0.12,0.05,0.06,0.01,0.05,0.01,0.04,0.04,0.06,0.03,0.03,-0.01,N/A,0.05,N/A,0.02,0.10,0.15,0.05,0.09,0.11,0.02,0.02,0.14,1,0.29,-0.01,0.16,N/A,0.15,0.12,0.15,0.04,N/A,0.19,N/A,0.16,0.05,N/A,0.03,0.02,0.05,0.03,N/A,0.05,0.15,0.17,N/A,0.06,0.33,0.13,0.01,0.01,0.11,0.03
-0.02,-0.00,-0.02,0.15,0.07,0.04,0.04,0.03,-0.00,0.03,0.03,0.06,0.04,0.05,-0.01,N/A,0.04,N/A,0.09,0.09,-0.02,0.02,0.02,0.13,-0.01,0.03,0.07,0.29,1,0.01,0.05,N/A,0.10,0.07,0.10,-0.00,N/A,0.05,N/A,-0.03,0.04,N/A,0.06,0.02,-0.01,0.14,N/A,0.01,0.18,0.15,N/A,0.10,0.22,0.13,-0.01,0.06,0.06,0.14
-0.03,0.14,0.02,0.09,0.03,0.06,0.12,0.03,0.04,-0.05,0.05,0.01,0.07,-0.02,-0.01,N/A,0.05,N/A,0.12,0.14,-0.02,-0.02,0.03,0.05,-0.05,-0.01,0.05,-0.01,0.01,1,-0.14,N/A,0.12,0.04,-0.03,0.03,N/A,0.13,N/A,0.04,0.15,N/A,0.10,0.00,-0.01,0.08,N/A,-0.01,-0.01,0.09,N/A,0.05,0.14,0.12,-0.04,-0.02,0.07,0.01
-0.02,-0.04,-0.01,0.00,0.07,0.05,0.01,-0.05,-0.04,0.02,0.02,0.06,-0.04,-0.01,-0.00,N/A,0.03,N/A,0.04,0.03,-0.01,0.07,0.01,-0.04,0.01,-0.05,0.13,0.16,0.05,-0.14,1,N/A,0.06,0.06,0.19,0.00,N/A,-0.03,N/A,0.00,0.04,N/A,0.05,0.11,-0.04,0.10,N/A,-0.01,0.14,0.06,N/A,0.05,0.06,0.06,0.01,0.03,-0.03,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.05,-0.00,0.37,0.11,0.01,0.20,0.12,0.08,-0.03,0.10,-0.00,-0.02,0.12,0.06,N/A,0.01,N/A,0.07,0.16,0.02,0.09,0.07,0.07,0.01,0.00,-0.01,0.15,0.10,0.12,0.06,N/A,1,0.19,-0.00,0.03,N/A,0.08,N/A,0.04,-0.11,N/A,0.04,0.08,-0.00,0.10,N/A,0.35,0.01,0.17,N/A,0.04,0.23,0.13,0.15,0.08,0.02,0.10
0.01,0.17,0.02,0.05,0.02,0.02,0.09,0.07,0.02,0.06,0.46,0.01,0.00,0.04,-0.00,N/A,0.07,N/A,-0.01,0.07,0.02,0.10,0.04,0.02,-0.03,0.01,-0.03,0.12,0.07,0.04,0.06,N/A,0.19,1,0.10,0.04,N/A,0.04,N/A,0.02,0.11,N/A,0.08,0.04,-0.02,0.01,N/A,0.03,0.05,0.04,N/A,0.04,0.16,0.11,0.71,0.00,0.02,0.06
0.10,0.08,-0.04,-0.01,0.14,-0.07,0.05,0.05,0.05,0.00,0.06,0.04,0.05,-0.02,-0.02,N/A,-0.01,N/A,-0.03,0.04,0.07,-0.09,0.08,-0.02,0.01,-0.02,-0.07,0.15,0.10,-0.03,0.19,N/A,-0.00,0.10,1,-0.09,N/A,0.17,N/A,-0.05,0.00,N/A,-0.00,0.01,0.00,0.03,N/A,-0.04,-0.02,0.10,N/A,-0.00,0.15,0.04,0.01,0.05,0.04,0.07
0.11,0.01,-0.02,0.05,-0.01,0.01,0.02,0.08,0.01,-0.03,0.12,-0.05,0.09,0.09,-0.04,N/A,0.03,N/A,-0.02,0.02,0.01,0.01,0.03,0.03,-0.02,0.04,0.03,0.04,-0.00,0.03,0.00,N/A,0.03,0.04,-0.09,1,N/A,0.05,N/A,-0.12,-0.03,N/A,0.01,-0.04,0.01,0.06,N/A,0.08,-0.02,0.12,N/A,-0.03,0.14,0.08,0.02,-0.00,0.02,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.02,0.00,0.11,0.11,0.02,0.08,0.09,0.17,0.10,0.06,0.07,0.13,0.01,0.01,N/A,0.03,N/A,0.11,0.13,0.26,0.12,0.05,0.05,0.06,0.04,0.08,0.19,0.05,0.13,-0.03,N/A,0.08,0.04,0.17,0.05,N/A,1,N/A,0.09,0.18,N/A,0.05,0.08,0.12,0.09,N/A,0.06,0.10,0.17,N/A,0.06,0.27,0.15,0.02,0.02,0.06,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.01,0.00,0.09,0.00,0.03,-0.03,0.08,-0.02,0.01,-0.03,0.03,-0.01,-0.05,-0.00,N/A,0.07,N/A,0.06,0.14,0.08,-0.02,0.04,0.05,0.09,-0.01,-0.13,0.16,-0.03,0.04,0.00,N/A,0.04,0.02,-0.05,-0.12,N/A,0.09,N/A,1,0.06,N/A,0.02,-0.03,0.13,-0.00,N/A,0.02,-0.01,0.11,N/A,-0.01,0.12,0.05,0.02,0.04,0.17,-0.02
-0.05,0.03,-0.01,-0.07,-0.08,0.11,0.02,0.03,-0.04,0.06,-0.06,0.02,0.08,-0.00,0.01,N/A,-0.04,N/A,0.06,0.09,-0.02,0.07,0.08,-0.01,0.04,-0.01,-0.01,0.05,0.04,0.15,0.04,N/A,-0.11,0.11,0.00,-0.03,N/A,0.18,N/A,0.06,1,N/A,0.11,0.01,0.01,0.03,N/A,-0.03,0.03,0.11,N/A,0.07,0.19,0.15,-0.01,-0.01,0.02,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,0.09,0.01,0.01,0.10,0.09,0.06,0.02,0.12,0.10,0.05,-0.01,0.11,0.11,0.02,N/A,0.03,N/A,0.37,0.08,0.03,0.38,0.14,0.02,0.09,0.01,0.08,0.03,0.06,0.10,0.05,N/A,0.04,0.08,-0.00,0.01,N/A,0.05,N/A,0.02,0.11,N/A,1,0.15,0.08,0.09,N/A,0.02,0.30,0.11,N/A,0.14,0.12,0.96,-0.00,0.01,-0.01,0.06
0.02,-0.04,-0.01,0.07,0.12,0.30,0.08,-0.03,-0.04,0.02,-0.04,0.02,-0.05,-0.00,0.02,N/A,0.09,N/A,0.42,0.03,0.02,-0.05,-0.03,-0.06,-0.01,0.02,0.01,0.02,0.02,0.00,0.11,N/A,0.08,0.04,0.01,-0.04,N/A,0.08,N/A,-0.03,0.01,N/A,0.15,1,0.03,0.03,N/A,-0.01,0.10,0.05,N/A,0.45,0.11,0.17,0.06,0.08,-0.03,0.06
-0.04,-0.00,0.01,0.18,0.04,0.04,0.07,-0.01,-0.07,-0.01,0.00,-0.02,0.04,-0.03,0.02,N/A,-0.01,N/A,0.07,-0.02,0.83,0.03,0.04,0.06,0.10,-0.01,0.04,0.05,-0.01,-0.01,-0.04,N/A,-0.00,-0.02,0.00,0.01,N/A,0.12,N/A,0.13,0.01,N/A,0.08,0.03,1,0.03,N/A,0.01,0.07,0.02,N/A,0.08,0.03,0.09,0.02,-0.05,-0.03,0.01
0.07,0.04,-0.00,0.10,0.10,0.07,0.12,-0.00,0.03,0.05,0.04,0.01,0.08,0.10,0.02,N/A,0.01,N/A,0.07,0.17,0.04,0.04,0.04,0.05,0.01,0.10,0.04,0.03,0.14,0.08,0.10,N/A,0.10,0.01,0.03,0.06,N/A,0.09,N/A,-0.00,0.03,N/A,0.09,0.03,0.03,1,N/A,0.08,0.16,0.29,N/A,0.14,0.30,0.19,-0.00,0.12,0.18,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.01,-0.01,-0.01,-0.00,0.04,0.01,-0.02,0.48,0.06,0.02,0.01,0.03,0.02,0.04,0.40,N/A,0.01,N/A,-0.01,0.02,-0.00,0.05,-0.02,0.00,0.05,-0.03,0.04,0.05,0.01,-0.01,-0.01,N/A,0.35,0.03,-0.04,0.08,N/A,0.06,N/A,0.02,-0.03,N/A,0.02,-0.01,0.01,0.08,N/A,1,0.05,0.15,N/A,0.05,0.30,0.07,0.02,-0.02,0.14,0.08
-0.00,0.02,-0.00,0.04,0.13,0.12,0.09,0.04,-0.01,0.00,0.07,0.04,0.05,0.14,0.01,N/A,0.04,N/A,0.27,0.22,0.05,0.21,0.09,0.14,0.05,0.16,0.16,0.15,0.18,-0.01,0.14,N/A,0.01,0.05,-0.02,-0.02,N/A,0.10,N/A,-0.01,0.03,N/A,0.30,0.10,0.07,0.16,N/A,0.05,1,0.20,N/A,0.24,0.26,0.36,-0.00,0.03,0.09,0.10
0.07,0.03,0.03,0.17,0.11,0.17,0.14,0.13,0.02,-0.01,0.08,0.01,0.12,0.27,0.05,N/A,0.06,N/A,0.18,0.25,0.05,0.11,0.12,0.12,0.09,0.35,0.05,0.17,0.15,0.09,0.06,N/A,0.17,0.04,0.10,0.12,N/A,0.17,N/A,0.11,0.11,N/A,0.11,0.05,0.02,0.29,N/A,0.15,0.20,1,N/A,0.24,0.55,0.29,0.06,0.13,0.24,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.01,0.01,0.04,0.06,0.60,0.10,0.02,-0.01,0.09,0.00,0.00,0.01,0.04,-0.00,N/A,0.13,N/A,0.39,0.11,0.02,0.03,-0.03,0.04,0.06,0.14,-0.01,0.06,0.10,0.05,0.05,N/A,0.04,0.04,-0.00,-0.03,N/A,0.06,N/A,-0.01,0.07,N/A,0.14,0.45,0.08,0.14,N/A,0.05,0.24,0.24,N/A,1,0.21,0.19,0.03,0.09,0.10,0.10
0.07,0.12,0.04,0.22,0.21,0.14,0.18,0.37,0.11,0.06,0.14,0.10,0.07,0.18,0.13,N/A,0.13,N/A,0.19,0.30,0.07,0.10,0.16,0.14,0.14,0.12,0.08,0.33,0.22,0.14,0.06,N/A,0.23,0.16,0.15,0.14,N/A,0.27,N/A,0.12,0.19,N/A,0.12,0.11,0.03,0.30,N/A,0.30,0.26,0.55,N/A,0.21,1,0.33,0.10,0.14,0.32,0.23
0.03,0.12,0.02,0.09,0.16,0.12,0.12,0.08,0.13,0.11,0.10,0.02,0.16,0.17,0.04,N/A,0.06,N/A,0.40,0.18,0.05,0.39,0.19,0.06,0.11,0.05,0.10,0.13,0.13,0.12,0.06,N/A,0.13,0.11,0.04,0.08,N/A,0.15,N/A,0.05,0.15,N/A,0.96,0.17,0.09,0.19,N/A,0.07,0.36,0.29,N/A,0.19,0.33,1,0.02,0.06,0.08,0.15
0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.00,0.00,-0.01,0.47,-0.03,-0.01,-0.01,-0.00,N/A,0.04,N/A,0.04,0.06,0.01,-0.02,0.07,-0.01,-0.02,0.00,0.00,0.01,-0.01,-0.04,0.01,N/A,0.15,0.71,0.01,0.02,N/A,0.02,N/A,0.02,-0.01,N/A,-0.00,0.06,0.02,-0.00,N/A,0.02,-0.00,0.06,N/A,0.03,0.10,0.02,1,0.00,0.03,0.01
0.08,-0.02,0.00,0.07,0.04,0.12,0.00,0.01,0.00,-0.04,0.01,-0.07,0.07,0.09,-0.01,N/A,-0.01,N/A,0.05,0.09,-0.03,0.07,-0.03,0.10,0.02,0.09,0.10,0.01,0.06,-0.02,0.03,N/A,0.08,0.00,0.05,-0.00,N/A,0.02,N/A,0.04,-0.01,N/A,0.01,0.08,-0.05,0.12,N/A,-0.02,0.03,0.13,N/A,0.09,0.14,0.06,0.00,1,0.03,0.27
-0.01,-0.04,0.00,0.07,0.01,0.03,0.10,0.11,-0.00,0.15,0.01,0.19,0.06,0.03,0.10,N/A,0.01,N/A,0.08,0.21,-0.02,0.00,0.05,0.08,-0.02,0.21,0.01,0.11,0.06,0.07,-0.03,N/A,0.02,0.02,0.04,0.02,N/A,0.06,N/A,0.17,0.02,N/A,-0.01,-0.03,-0.03,0.18,N/A,0.14,0.09,0.24,N/A,0.10,0.32,0.08,0.03,0.03,1,0.11
0.05,0.05,-0.00,0.03,0.04,0.05,0.09,0.02,-0.02,0.00,0.07,-0.00,0.03,0.02,0.01,N/A,0.03,N/A,0.05,0.07,0.01,0.05,0.00,0.05,0.05,0.17,0.04,0.03,0.14,0.01,0.06,N/A,0.10,0.06,0.07,0.05,N/A,0.10,N/A,-0.02,0.04,N/A,0.06,0.06,0.01,0.16,N/A,0.08,0.10,0.18,N/A,0.10,0.23,0.15,0.01,0.27,0.11,1
