1,0.12,-0.00,0.00,0.11,0.16,0.15
0.12,1,-0.01,0.09,0.17,0.02,0.07
-0.00,-0.01,1,0.03,-0.01,0.15,0.01
0.00,0.09,0.03,1,-0.03,0.00,-0.00
0.11,0.17,-0.01,-0.03,1,0.05,0.05
0.16,0.02,0.15,0.00,0.05,1,0.09
0.15,0.07,0.01,-0.00,0.05,0.09,1
