1,0.24,0.07,0.34,0.08,0.06,0.17,0.60,0.46,0.53,0.47,0.15
0.24,1,0.06,0.24,0.12,0.03,0.08,0.40,0.30,0.39,0.35,0.05
0.07,0.06,1,0.21,-0.02,0.02,0.23,0.19,0.25,0.15,0.16,0.04
0.34,0.24,0.21,1,0.13,0.11,0.21,0.58,0.95,0.54,0.43,0.01
0.08,0.12,-0.02,0.13,1,-0.00,0.05,0.19,0.15,0.18,0.12,0.01
0.06,0.03,0.02,0.11,-0.00,1,0.28,0.17,0.15,0.12,0.14,0.07
0.17,0.08,0.23,0.21,0.05,0.28,1,0.26,0.27,0.21,0.23,-0.07
0.60,0.40,0.19,0.58,0.19,0.17,0.26,1,0.77,0.92,0.76,0.12
0.46,0.30,0.25,0.95,0.15,0.15,0.27,0.77,1,0.68,0.58,0.05
0.53,0.39,0.15,0.54,0.18,0.12,0.21,0.92,0.68,1,0.67,0.09
0.47,0.35,0.16,0.43,0.12,0.14,0.23,0.76,0.58,0.67,1,0.11
0.15,0.05,0.04,0.01,0.01,0.07,-0.07,0.12,0.05,0.09,0.11,1
