N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,1,-0.02,N/A,0.05,-0.01,0.01,-0.00,-0.03,0.03,0.09,0.00,-0.03,N/A,N/A,0.00,0.00,0.00,-0.03,-0.01,-0.05,0.00,-0.01,N/A,0.00,0.00,-0.01,0.01,0.00,0.07,0.00,0.01,0.02,N/A,N/A,0.01,0.02,N/A
N/A,N/A,N/A,-0.02,1,N/A,-0.08,0.02,0.02,0.02,-0.02,0.04,-0.01,0.02,0.03,N/A,N/A,-0.00,0.01,0.02,-0.04,0.08,0.10,0.02,0.02,N/A,0.02,-0.03,-0.03,0.04,0.02,0.02,0.03,0.02,0.07,N/A,N/A,-0.00,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,0.05,-0.08,N/A,1,0.05,0.44,0.43,0.11,0.18,0.08,0.44,-0.08,N/A,N/A,-0.01,0.43,0.44,-0.02,0.04,0.07,0.44,0.25,N/A,0.44,0.02,0.00,0.01,0.44,0.04,0.06,0.21,0.40,N/A,N/A,0.04,0.20,N/A
N/A,N/A,N/A,-0.01,0.02,N/A,0.05,1,-0.03,-0.00,-0.05,0.18,0.10,-0.03,-0.05,N/A,N/A,0.02,-0.03,-0.04,-0.05,0.13,0.05,-0.04,0.18,N/A,-0.04,0.01,-0.03,-0.01,-0.04,0.07,0.13,-0.03,0.06,N/A,N/A,-0.11,0.14,N/A
N/A,N/A,N/A,0.01,0.02,N/A,0.44,-0.03,1,0.98,0.21,0.25,0.25,0.99,0.04,N/A,N/A,0.15,0.99,1.00,0.04,0.14,0.16,1.00,0.11,N/A,1.00,0.20,0.00,0.35,1.00,0.03,0.21,0.28,0.85,N/A,N/A,0.20,0.27,N/A
N/A,N/A,N/A,-0.00,0.02,N/A,0.43,-0.00,0.98,1,0.21,0.27,0.26,0.98,0.04,N/A,N/A,0.15,0.98,0.98,0.04,0.12,0.16,0.98,0.10,N/A,0.98,0.20,-0.01,0.34,0.98,0.06,0.21,0.27,0.84,N/A,N/A,0.19,0.27,N/A
