1,0.05,N/A,0.01,-0.01,-0.01,0.19,N/A,N/A,0.02,0.01,-0.03,0.02,N/A,N/A
0.05,1,N/A,0.03,-0.01,0.02,0.61,N/A,N/A,-0.02,0.04,-0.02,0.01,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,0.03,N/A,1,0.01,-0.01,0.10,N/A,N/A,0.01,-0.04,-0.02,-0.00,N/A,N/A
-0.01,-0.01,N/A,0.01,1,0.01,0.02,N/A,N/A,0.03,-0.03,-0.01,0.02,N/A,N/A
-0.01,0.02,N/A,-0.01,0.01,1,0.07,N/A,N/A,0.13,0.11,-0.01,-0.00,N/A,N/A
0.19,0.61,N/A,0.10,0.02,0.07,1,N/A,N/A,0.03,0.05,0.01,0.01,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,-0.02,N/A,0.01,0.03,0.13,0.03,N/A,N/A,1,-0.01,0.01,0.05,N/A,N/A
0.01,0.04,N/A,-0.04,-0.03,0.11,0.05,N/A,N/A,-0.01,1,0.01,0.01,N/A,N/A
-0.03,-0.02,N/A,-0.02,-0.01,-0.01,0.01,N/A,N/A,0.01,0.01,1,0.01,N/A,N/A
0.02,0.01,N/A,-0.00,0.02,-0.00,0.01,N/A,N/A,0.05,0.01,0.01,1,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
