N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.47,0.08,0.65,0.22,0.42,0.56,N/A,0.05,N/A,0.08,0.22,N/A,0.15,0.37,0.30,0.07,N/A,0.51,0.28,0.48,0.19,0.39,0.38,0.17,0.40,0.28
N/A,0.47,1,0.04,0.30,0.19,0.27,0.49,N/A,0.10,N/A,0.05,0.10,N/A,0.09,0.24,0.18,0.09,N/A,0.54,0.23,0.32,0.08,0.25,0.72,0.10,0.46,0.18
N/A,0.08,0.04,1,-0.01,0.01,0.76,0.06,N/A,-0.02,N/A,0.02,0.00,N/A,0.01,0.78,0.01,0.03,N/A,0.06,0.03,0.10,0.35,0.06,0.04,-0.01,0.05,0.03
N/A,0.65,0.30,-0.01,1,0.10,0.21,0.25,N/A,0.08,N/A,0.01,0.03,N/A,0.08,0.13,0.27,0.02,N/A,0.25,0.18,0.21,0.01,0.18,0.15,0.17,0.19,0.15
N/A,0.22,0.19,0.01,0.10,1,0.18,0.29,N/A,-0.00,N/A,-0.01,0.06,N/A,0.01,0.25,0.20,0.03,N/A,0.21,0.25,0.40,0.17,0.38,0.14,0.04,0.15,0.08
N/A,0.42,0.27,0.76,0.21,0.18,1,0.38,N/A,0.00,N/A,0.02,0.10,N/A,0.04,0.78,0.61,0.08,N/A,0.34,0.29,0.37,0.29,0.29,0.24,0.07,0.27,0.15
N/A,0.56,0.49,0.06,0.25,0.29,0.38,1,N/A,0.12,N/A,0.04,0.21,N/A,0.14,0.34,0.24,0.13,N/A,0.53,0.33,0.45,0.05,0.35,0.45,0.12,0.48,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.05,0.10,-0.02,0.08,-0.00,0.00,0.12,N/A,1,N/A,-0.02,0.02,N/A,0.01,-0.00,-0.01,0.02,N/A,0.05,0.00,0.03,-0.03,0.01,0.05,0.12,0.07,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.08,0.05,0.02,0.01,-0.01,0.02,0.04,N/A,-0.02,N/A,1,-0.02,N/A,-0.02,0.01,-0.03,0.02,N/A,-0.00,0.04,-0.01,0.07,-0.02,0.03,-0.02,0.00,0.01
N/A,0.22,0.10,0.00,0.03,0.06,0.10,0.21,N/A,0.02,N/A,-0.02,1,N/A,0.02,0.09,0.01,0.04,N/A,0.14,0.04,0.13,-0.01,0.08,0.10,0.11,0.19,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.15,0.09,0.01,0.08,0.01,0.04,0.14,N/A,0.01,N/A,-0.02,0.02,N/A,1,0.02,-0.01,0.01,N/A,0.16,-0.01,0.02,-0.00,-0.01,0.19,-0.06,0.11,0.09
N/A,0.37,0.24,0.78,0.13,0.25,0.78,0.34,N/A,-0.00,N/A,0.01,0.09,N/A,0.02,1,0.19,0.05,N/A,0.31,0.28,0.70,0.27,0.67,0.20,0.09,0.20,0.11
N/A,0.30,0.18,0.01,0.27,0.20,0.61,0.24,N/A,-0.01,N/A,-0.03,0.01,N/A,-0.01,0.19,1,0.02,N/A,0.23,0.36,0.28,0.02,0.26,0.13,0.04,0.15,0.08
N/A,0.07,0.09,0.03,0.02,0.03,0.08,0.13,N/A,0.02,N/A,0.02,0.04,N/A,0.01,0.05,0.02,1,N/A,0.13,0.03,0.05,-0.05,0.03,0.19,-0.03,0.09,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.51,0.54,0.06,0.25,0.21,0.34,0.53,N/A,0.05,N/A,-0.00,0.14,N/A,0.16,0.31,0.23,0.13,N/A,1,0.22,0.42,0.04,0.34,0.48,0.10,0.47,0.19
N/A,0.28,0.23,0.03,0.18,0.25,0.29,0.33,N/A,0.00,N/A,0.04,0.04,N/A,-0.01,0.28,0.36,0.03,N/A,0.22,1,0.41,-0.00,0.40,0.14,0.10,0.16,0.06
N/A,0.48,0.32,0.10,0.21,0.40,0.37,0.45,N/A,0.03,N/A,-0.01,0.13,N/A,0.02,0.70,0.28,0.05,N/A,0.42,0.41,1,0.04,0.99,0.26,0.15,0.26,0.14
N/A,0.19,0.08,0.35,0.01,0.17,0.29,0.05,N/A,-0.03,N/A,0.07,-0.01,N/A,-0.00,0.27,0.02,-0.05,N/A,0.04,-0.00,0.04,1,0.01,0.00,-0.03,0.02,0.02
N/A,0.39,0.25,0.06,0.18,0.38,0.29,0.35,N/A,0.01,N/A,-0.02,0.08,N/A,-0.01,0.67,0.26,0.03,N/A,0.34,0.40,0.99,0.01,1,0.19,0.13,0.18,0.10
N/A,0.38,0.72,0.04,0.15,0.14,0.24,0.45,N/A,0.05,N/A,0.03,0.10,N/A,0.19,0.20,0.13,0.19,N/A,0.48,0.14,0.26,0.00,0.19,1,0.06,0.45,0.22
N/A,0.17,0.10,-0.01,0.17,0.04,0.07,0.12,N/A,0.12,N/A,-0.02,0.11,N/A,-0.06,0.09,0.04,-0.03,N/A,0.10,0.10,0.15,-0.03,0.13,0.06,1,0.17,0.14
N/A,0.40,0.46,0.05,0.19,0.15,0.27,0.48,N/A,0.07,N/A,0.00,0.19,N/A,0.11,0.20,0.15,0.09,N/A,0.47,0.16,0.26,0.02,0.18,0.45,0.17,1,0.73
N/A,0.28,0.18,0.03,0.15,0.08,0.15,0.25,N/A,0.02,N/A,0.01,0.15,N/A,0.09,0.11,0.08,-0.01,N/A,0.19,0.06,0.14,0.02,0.10,0.22,0.14,0.73,1
