1,0.07,0.02,0.18,0.05,0.09,0.08,0.19,0.06,0.08,0.04,0.08,0.11,0.16,0.10,0.03
0.07,1,-0.04,0.01,0.02,-0.01,0.01,-0.01,0.07,0.08,-0.01,0.02,-0.01,-0.01,0.03,0.10
0.02,-0.04,1,-0.01,0.02,0.24,0.08,0.01,-0.05,-0.02,0.33,0.05,0.02,-0.00,0.19,0.00
0.18,0.01,-0.01,1,0.02,0.07,0.19,0.03,-0.02,0.04,0.10,0.04,-0.03,0.02,0.02,-0.02
0.05,0.02,0.02,0.02,1,0.07,0.01,0.13,-0.05,-0.01,0.06,0.01,0.08,0.00,0.05,0.06
0.09,-0.01,0.24,0.07,0.07,1,0.16,-0.00,0.05,-0.03,0.24,0.03,0.04,0.01,0.09,-0.00
0.08,0.01,0.08,0.19,0.01,0.16,1,0.06,0.01,0.04,0.03,-0.00,0.05,0.00,-0.01,0.01
0.19,-0.01,0.01,0.03,0.13,-0.00,0.06,1,0.02,0.01,0.08,0.06,0.06,0.07,0.01,0.02
0.06,0.07,-0.05,-0.02,-0.05,0.05,0.01,0.02,1,-0.00,-0.01,0.04,-0.05,0.05,0.01,-0.04
0.08,0.08,-0.02,0.04,-0.01,-0.03,0.04,0.01,-0.00,1,0.02,0.45,0.01,0.13,0.01,0.02
0.04,-0.01,0.33,0.10,0.06,0.24,0.03,0.08,-0.01,0.02,1,0.03,0.00,0.01,0.13,-0.03
0.08,0.02,0.05,0.04,0.01,0.03,-0.00,0.06,0.04,0.45,0.03,1,0.10,0.26,0.11,0.03
0.11,-0.01,0.02,-0.03,0.08,0.04,0.05,0.06,-0.05,0.01,0.00,0.10,1,-0.01,-0.01,-0.01
0.16,-0.01,-0.00,0.02,0.00,0.01,0.00,0.07,0.05,0.13,0.01,0.26,-0.01,1,0.14,0.01
0.10,0.03,0.19,0.02,0.05,0.09,-0.01,0.01,0.01,0.01,0.13,0.11,-0.01,0.14,1,-0.03
0.03,0.10,0.00,-0.02,0.06,-0.00,0.01,0.02,-0.04,0.02,-0.03,0.03,-0.01,0.01,-0.03,1
