1,0.21,0.14,0.14,0.15,0.10,0.26
0.21,1,0.13,0.22,0.21,0.08,0.22
0.14,0.13,1,0.15,0.09,0.03,0.02
0.14,0.22,0.15,1,0.12,0.28,0.20
0.15,0.21,0.09,0.12,1,0.08,0.20
0.10,0.08,0.03,0.28,0.08,1,0.11
0.26,0.22,0.02,0.20,0.20,0.11,1
