1,0.02,0.07,0.01,0.06,0.03,0.01,0.08,0.04,0.18,0.04,0.06,0.03,0.10,-0.11,-0.02,0.00,0.02,0.02,N/A,N/A,0.08,-0.01,-0.04,-0.00,N/A,-0.06,-0.01
0.02,1,0.03,0.14,0.09,0.02,0.18,0.02,0.64,0.06,0.09,0.04,0.06,-0.07,-0.01,0.01,0.03,0.06,0.02,N/A,N/A,0.09,0.02,0.01,0.77,N/A,0.05,0.07
0.07,0.03,1,0.06,0.29,0.21,0.16,0.11,0.05,0.09,0.09,0.08,0.02,0.01,0.04,0.03,0.15,0.11,0.03,N/A,N/A,0.05,0.19,0.03,-0.01,N/A,0.13,0.23
0.01,0.14,0.06,1,0.12,-0.03,0.19,-0.01,0.24,0.03,0.07,0.05,-0.00,0.06,-0.03,0.14,0.06,0.03,-0.01,N/A,N/A,0.11,0.12,0.02,0.01,N/A,0.10,0.01
0.06,0.09,0.29,0.12,1,0.26,0.27,0.18,0.07,0.23,0.23,0.22,0.16,0.05,0.13,0.18,0.39,0.07,0.24,N/A,N/A,0.08,0.48,0.09,0.03,N/A,0.24,0.25
0.03,0.02,0.21,-0.03,0.26,1,0.10,0.10,0.02,0.03,0.13,0.06,0.04,0.01,0.00,-0.02,0.21,0.00,0.09,N/A,N/A,0.00,0.18,0.05,0.00,N/A,0.06,0.12
0.01,0.18,0.16,0.19,0.27,0.10,1,0.01,0.05,0.07,0.47,0.11,0.04,-0.06,0.04,-0.01,0.14,0.10,0.01,N/A,N/A,0.03,0.11,-0.01,0.00,N/A,0.06,0.08
0.08,0.02,0.11,-0.01,0.18,0.10,0.01,1,0.22,0.02,0.03,0.06,0.08,0.04,0.07,0.08,0.06,-0.04,0.05,N/A,N/A,0.17,0.11,0.22,0.02,N/A,0.04,0.09
0.04,0.64,0.05,0.24,0.07,0.02,0.05,0.22,1,0.04,0.04,0.05,0.03,0.01,-0.02,0.10,0.02,0.05,0.01,N/A,N/A,0.37,0.06,0.05,0.75,N/A,0.03,0.03
0.18,0.06,0.09,0.03,0.23,0.03,0.07,0.02,0.04,1,0.03,0.07,0.06,-0.03,-0.02,0.01,0.12,0.04,0.13,N/A,N/A,0.01,0.10,0.00,0.04,N/A,0.05,0.10
0.04,0.09,0.09,0.07,0.23,0.13,0.47,0.03,0.04,0.03,1,0.22,0.06,-0.01,0.01,0.04,0.13,0.08,0.07,N/A,N/A,0.05,0.13,0.03,-0.01,N/A,0.03,0.12
0.06,0.04,0.08,0.05,0.22,0.06,0.11,0.06,0.05,0.07,0.22,1,0.10,0.03,-0.01,0.06,0.23,0.10,0.03,N/A,N/A,0.09,0.22,0.08,0.01,N/A,0.04,0.05
0.03,0.06,0.02,-0.00,0.16,0.04,0.04,0.08,0.03,0.06,0.06,0.10,1,0.01,0.14,0.06,0.04,0.04,0.13,N/A,N/A,0.07,0.20,0.02,-0.01,N/A,0.08,0.09
0.10,-0.07,0.01,0.06,0.05,0.01,-0.06,0.04,0.01,-0.03,-0.01,0.03,0.01,1,-0.07,-0.09,0.05,-0.03,0.00,N/A,N/A,-0.11,0.08,-0.01,0.02,N/A,0.00,0.01
-0.11,-0.01,0.04,-0.03,0.13,0.00,0.04,0.07,-0.02,-0.02,0.01,-0.01,0.14,-0.07,1,0.09,-0.00,-0.01,0.18,N/A,N/A,0.03,0.04,0.06,-0.02,N/A,0.04,-0.02
-0.02,0.01,0.03,0.14,0.18,-0.02,-0.01,0.08,0.10,0.01,0.04,0.06,0.06,-0.09,0.09,1,0.06,0.02,0.04,N/A,N/A,0.16,0.05,0.16,0.01,N/A,0.02,0.03
0.00,0.03,0.15,0.06,0.39,0.21,0.14,0.06,0.02,0.12,0.13,0.23,0.04,0.05,-0.00,0.06,1,0.02,0.14,N/A,N/A,0.03,0.41,0.05,0.00,N/A,0.34,0.11
0.02,0.06,0.11,0.03,0.07,0.00,0.10,-0.04,0.05,0.04,0.08,0.10,0.04,-0.03,-0.01,0.02,0.02,1,-0.01,N/A,N/A,0.07,-0.01,0.05,-0.00,N/A,0.01,0.01
0.02,0.02,0.03,-0.01,0.24,0.09,0.01,0.05,0.01,0.13,0.07,0.03,0.13,0.00,0.18,0.04,0.14,-0.01,1,N/A,N/A,-0.01,0.11,0.04,0.01,N/A,0.06,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.09,0.05,0.11,0.08,0.00,0.03,0.17,0.37,0.01,0.05,0.09,0.07,-0.11,0.03,0.16,0.03,0.07,-0.01,N/A,N/A,1,0.07,0.06,0.02,N/A,0.04,-0.01
-0.01,0.02,0.19,0.12,0.48,0.18,0.11,0.11,0.06,0.10,0.13,0.22,0.20,0.08,0.04,0.05,0.41,-0.01,0.11,N/A,N/A,0.07,1,0.15,0.00,N/A,0.20,0.16
-0.04,0.01,0.03,0.02,0.09,0.05,-0.01,0.22,0.05,0.00,0.03,0.08,0.02,-0.01,0.06,0.16,0.05,0.05,0.04,N/A,N/A,0.06,0.15,1,0.01,N/A,-0.00,0.11
-0.00,0.77,-0.01,0.01,0.03,0.00,0.00,0.02,0.75,0.04,-0.01,0.01,-0.01,0.02,-0.02,0.01,0.00,-0.00,0.01,N/A,N/A,0.02,0.00,0.01,1,N/A,-0.00,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.06,0.05,0.13,0.10,0.24,0.06,0.06,0.04,0.03,0.05,0.03,0.04,0.08,0.00,0.04,0.02,0.34,0.01,0.06,N/A,N/A,0.04,0.20,-0.00,-0.00,N/A,1,0.03
-0.01,0.07,0.23,0.01,0.25,0.12,0.08,0.09,0.03,0.10,0.12,0.05,0.09,0.01,-0.02,0.03,0.11,0.01,0.05,N/A,N/A,-0.01,0.16,0.11,0.01,N/A,0.03,1
