1,-0.01,-0.02,0.01,0.14,0.02,-0.01,0.16,-0.07,-0.07,0.08,-0.02,0.03,0.06
-0.01,1,0.28,0.01,0.18,0.01,0.09,0.06,0.07,0.17,0.14,0.09,0.11,-0.01
-0.02,0.28,1,-0.03,0.13,-0.04,0.01,0.00,0.11,0.01,0.08,0.04,0.05,-0.01
0.01,0.01,-0.03,1,0.06,0.14,0.04,-0.05,-0.04,-0.04,0.05,0.05,0.02,-0.02
0.14,0.18,0.13,0.06,1,0.06,-0.02,0.07,0.01,-0.01,0.04,0.02,-0.01,-0.04
0.02,0.01,-0.04,0.14,0.06,1,0.00,-0.08,0.09,-0.04,-0.04,0.07,-0.03,-0.05
-0.01,0.09,0.01,0.04,-0.02,0.00,1,-0.06,0.02,0.01,-0.01,-0.00,0.26,-0.00
0.16,0.06,0.00,-0.05,0.07,-0.08,-0.06,1,-0.03,0.02,0.11,0.08,0.04,0.03
-0.07,0.07,0.11,-0.04,0.01,0.09,0.02,-0.03,1,0.02,0.01,0.06,-0.04,0.00
-0.07,0.17,0.01,-0.04,-0.01,-0.04,0.01,0.02,0.02,1,0.03,0.02,0.02,0.04
0.08,0.14,0.08,0.05,0.04,-0.04,-0.01,0.11,0.01,0.03,1,0.09,-0.04,0.01
-0.02,0.09,0.04,0.05,0.02,0.07,-0.00,0.08,0.06,0.02,0.09,1,-0.05,0.01
0.03,0.11,0.05,0.02,-0.01,-0.03,0.26,0.04,-0.04,0.02,-0.04,-0.05,1,0.06
0.06,-0.01,-0.01,-0.02,-0.04,-0.05,-0.00,0.03,0.00,0.04,0.01,0.01,0.06,1
