1,0.10,0.16,0.19,0.18,0.19,N/A,0.13,0.01,0.16,0.03,0.13,0.19,0.06,0.02,0.17,0.18,0.02,0.15
0.10,1,0.03,0.04,0.02,-0.01,N/A,-0.01,0.00,0.15,-0.05,0.02,0.01,0.07,0.04,-0.00,0.02,-0.02,-0.01
0.16,0.03,1,0.23,0.19,0.17,N/A,0.10,0.02,0.23,-0.01,0.21,0.30,0.02,0.10,0.30,-0.04,-0.02,0.06
0.19,0.04,0.23,1,0.36,0.26,N/A,0.14,0.04,0.19,0.02,0.27,0.27,0.01,0.10,0.12,0.07,0.10,0.13
0.18,0.02,0.19,0.36,1,0.62,N/A,0.24,0.18,0.43,0.04,0.50,0.53,0.11,0.26,0.32,0.12,0.21,0.30
0.19,-0.01,0.17,0.26,0.62,1,N/A,0.26,0.14,0.41,-0.03,0.41,0.56,0.12,0.19,0.33,0.17,0.21,0.30
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,-0.01,0.10,0.14,0.24,0.26,N/A,1,0.11,0.11,-0.03,0.16,0.25,0.08,0.10,0.06,0.07,0.12,0.09
0.01,0.00,0.02,0.04,0.18,0.14,N/A,0.11,1,0.16,0.03,0.16,0.12,0.13,0.01,0.05,0.07,0.06,0.03
0.16,0.15,0.23,0.19,0.43,0.41,N/A,0.11,0.16,1,0.01,0.29,0.34,0.13,0.19,0.22,0.06,0.11,0.19
0.03,-0.05,-0.01,0.02,0.04,-0.03,N/A,-0.03,0.03,0.01,1,0.01,0.03,-0.03,0.03,-0.01,-0.01,0.02,-0.00
0.13,0.02,0.21,0.27,0.50,0.41,N/A,0.16,0.16,0.29,0.01,1,0.37,0.11,0.13,0.21,0.08,0.14,0.24
0.19,0.01,0.30,0.27,0.53,0.56,N/A,0.25,0.12,0.34,0.03,0.37,1,0.22,0.17,0.29,0.11,0.14,0.26
0.06,0.07,0.02,0.01,0.11,0.12,N/A,0.08,0.13,0.13,-0.03,0.11,0.22,1,0.03,0.01,0.14,-0.04,0.10
0.02,0.04,0.10,0.10,0.26,0.19,N/A,0.10,0.01,0.19,0.03,0.13,0.17,0.03,1,0.15,0.02,0.05,0.06
0.17,-0.00,0.30,0.12,0.32,0.33,N/A,0.06,0.05,0.22,-0.01,0.21,0.29,0.01,0.15,1,0.04,0.05,0.15
0.18,0.02,-0.04,0.07,0.12,0.17,N/A,0.07,0.07,0.06,-0.01,0.08,0.11,0.14,0.02,0.04,1,0.10,0.08
0.02,-0.02,-0.02,0.10,0.21,0.21,N/A,0.12,0.06,0.11,0.02,0.14,0.14,-0.04,0.05,0.05,0.10,1,0.02
0.15,-0.01,0.06,0.13,0.30,0.30,N/A,0.09,0.03,0.19,-0.00,0.24,0.26,0.10,0.06,0.15,0.08,0.02,1
