1,-0.01,0.01,0.03,-0.02,-0.04,0.04,N/A,0.00,0.02,-0.00,N/A
-0.01,1,0.01,0.11,0.05,-0.03,-0.04,N/A,0.01,-0.00,0.05,N/A
0.01,0.01,1,0.01,0.07,0.07,0.11,N/A,0.02,0.13,0.03,N/A
0.03,0.11,0.01,1,-0.01,-0.03,0.04,N/A,0.05,-0.08,-0.01,N/A
-0.02,0.05,0.07,-0.01,1,0.03,0.18,N/A,-0.03,-0.01,-0.00,N/A
-0.04,-0.03,0.07,-0.03,0.03,1,0.03,N/A,0.05,-0.06,0.03,N/A
0.04,-0.04,0.11,0.04,0.18,0.03,1,N/A,0.05,0.02,0.08,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.00,0.01,0.02,0.05,-0.03,0.05,0.05,N/A,1,0.03,0.06,N/A
0.02,-0.00,0.13,-0.08,-0.01,-0.06,0.02,N/A,0.03,1,-0.02,N/A
-0.00,0.05,0.03,-0.01,-0.00,0.03,0.08,N/A,0.06,-0.02,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
