1,0.78,0.70,0.77,0.69,0.74,0.65,0.53,0.79,0.86,0.72,0.54
0.78,1,0.78,0.76,0.70,0.73,0.64,0.57,0.79,0.88,0.71,0.55
0.70,0.78,1,0.76,0.73,0.72,0.66,0.64,0.78,0.79,0.71,0.62
0.77,0.76,0.76,1,0.78,0.77,0.70,0.66,0.82,0.82,0.80,0.66
0.69,0.70,0.73,0.78,1,0.73,0.85,0.55,0.77,0.78,0.79,0.56
0.74,0.73,0.72,0.77,0.73,1,0.70,0.59,0.78,0.83,0.76,0.59
0.65,0.64,0.66,0.70,0.85,0.70,1,0.52,0.71,0.71,0.70,0.52
0.53,0.57,0.64,0.66,0.55,0.59,0.52,1,0.67,0.66,0.64,0.94
0.79,0.79,0.78,0.82,0.77,0.78,0.71,0.67,1,0.87,0.81,0.69
0.86,0.88,0.79,0.82,0.78,0.83,0.71,0.66,0.87,1,0.79,0.65
0.72,0.71,0.71,0.80,0.79,0.76,0.70,0.64,0.81,0.79,1,0.63
0.54,0.55,0.62,0.66,0.56,0.59,0.52,0.94,0.69,0.65,0.63,1
