1,0.16,N/A,-0.02,0.08,0.06,0.28,0.03,0.02,N/A,0.02,0.06,0.06,-0.01,-0.00,-0.02,N/A,0.05,0.36,-0.02,0.03,0.08,0.12,0.01,0.08,0.05,0.06,0.21,0.09,0.06,0.02,0.02,0.63,0.12,N/A,-0.03,0.05,0.11,0.04,0.05,N/A,0.06,-0.05,0.10,0.05,0.02,0.20,0.00,0.12,0.14,N/A
0.16,1,N/A,0.18,0.19,0.10,0.21,0.02,0.01,N/A,0.00,0.11,0.38,-0.01,0.03,0.26,N/A,0.02,0.06,0.12,0.26,0.04,0.12,0.03,-0.01,0.02,0.06,0.34,0.09,0.17,0.04,0.22,0.08,0.03,N/A,0.04,0.40,0.09,0.02,0.06,N/A,0.11,0.00,0.13,0.14,0.08,0.30,0.01,0.23,0.29,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,0.18,N/A,1,0.11,0.05,0.05,-0.03,0.02,N/A,0.06,-0.00,0.02,0.01,0.01,0.15,N/A,0.03,0.08,0.09,0.06,0.06,0.06,-0.00,0.10,-0.01,0.16,0.17,0.08,0.01,0.05,0.13,-0.01,0.08,N/A,0.06,0.07,0.02,0.05,-0.02,N/A,0.15,0.03,0.02,0.06,0.02,0.17,0.03,0.21,0.12,N/A
0.08,0.19,N/A,0.11,1,0.21,0.11,0.09,0.00,N/A,0.06,0.14,0.11,0.29,0.10,0.11,N/A,0.13,0.05,0.04,0.07,0.09,0.17,-0.01,0.30,-0.01,0.04,0.28,0.13,0.01,0.15,0.06,0.11,0.03,N/A,0.05,0.05,0.03,0.02,0.10,N/A,0.14,0.01,0.15,0.12,0.02,0.22,0.04,0.21,0.13,N/A
0.06,0.10,N/A,0.05,0.21,1,0.12,0.36,0.00,N/A,0.21,0.06,0.05,-0.00,0.08,0.02,N/A,0.50,0.01,-0.01,0.08,0.02,0.22,-0.02,0.15,0.05,0.08,0.22,0.09,0.07,0.07,0.09,0.07,0.02,N/A,0.17,0.06,0.16,0.01,0.30,N/A,-0.00,-0.02,0.10,0.13,-0.02,0.17,0.05,0.14,0.11,N/A
0.28,0.21,N/A,0.05,0.11,0.12,1,0.09,0.09,N/A,0.10,0.14,0.13,0.03,0.03,0.02,N/A,0.13,0.10,0.01,0.10,0.02,0.15,0.01,0.09,-0.04,0.16,0.22,0.06,0.07,0.03,0.16,0.31,0.02,N/A,-0.02,0.09,0.12,0.15,0.07,N/A,0.11,0.06,0.07,0.05,0.06,0.19,0.11,0.16,0.15,N/A
0.03,0.02,N/A,-0.03,0.09,0.36,0.09,1,-0.01,N/A,0.51,-0.04,0.06,0.09,0.22,-0.08,N/A,0.20,0.08,0.07,-0.02,0.07,0.25,0.03,0.02,0.05,-0.04,0.12,-0.06,-0.01,0.03,-0.01,0.03,-0.07,N/A,0.03,-0.03,0.05,0.07,0.44,N/A,0.05,-0.05,0.03,0.05,-0.06,0.09,-0.03,0.05,-0.04,N/A
0.02,0.01,N/A,0.02,0.00,0.00,0.09,-0.01,1,N/A,-0.01,-0.00,-0.00,-0.02,-0.03,-0.04,N/A,-0.01,0.01,0.04,0.01,-0.00,0.02,-0.00,0.07,0.02,-0.03,0.06,0.06,0.01,0.01,0.06,0.01,0.04,N/A,-0.01,0.01,0.05,-0.01,0.02,N/A,0.04,0.00,0.01,0.02,-0.01,0.01,0.04,0.03,0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.00,N/A,0.06,0.06,0.21,0.10,0.51,-0.01,N/A,1,0.06,0.01,0.01,0.09,-0.06,N/A,0.07,0.05,0.07,0.02,0.03,0.28,0.05,0.09,0.07,0.02,0.18,-0.05,0.01,0.12,0.07,-0.01,-0.06,N/A,0.01,-0.01,0.08,0.10,0.37,N/A,0.01,0.03,0.02,0.10,-0.04,0.11,-0.00,0.14,-0.02,N/A
0.06,0.11,N/A,-0.00,0.14,0.06,0.14,-0.04,-0.00,N/A,0.06,1,0.09,0.01,-0.03,-0.04,N/A,0.07,0.04,-0.04,0.08,-0.12,0.21,0.13,0.09,-0.05,0.09,0.35,0.09,0.07,0.10,0.21,0.10,0.07,N/A,0.08,0.15,0.08,0.14,-0.01,N/A,0.01,0.06,0.19,0.13,0.02,0.20,0.03,0.31,0.10,N/A
0.06,0.38,N/A,0.02,0.11,0.05,0.13,0.06,-0.00,N/A,0.01,0.09,1,0.02,0.01,0.02,N/A,0.03,0.00,0.04,0.20,-0.02,0.06,0.04,0.02,-0.01,0.05,0.25,-0.00,0.08,0.05,0.18,0.02,0.02,N/A,0.03,0.25,0.01,-0.03,0.00,N/A,-0.00,-0.01,0.04,0.01,0.02,0.19,0.00,0.14,0.15,N/A
