1,-0.02,0.04,0.11,-0.04,0.03,N/A,0.11,N/A,0.02,0.11,0.05,N/A,N/A,0.04,N/A,-0.00,-0.02,0.06,0.08,0.04,0.12,N/A,-0.07,0.03,0.08,-0.09
-0.02,1,0.02,0.21,-0.02,0.25,N/A,0.01,N/A,0.02,0.02,-0.03,N/A,N/A,-0.02,N/A,0.01,0.02,0.03,-0.02,-0.04,0.12,N/A,0.00,-0.01,-0.02,-0.00
0.04,0.02,1,0.25,0.04,0.08,N/A,0.06,N/A,0.14,0.14,0.02,N/A,N/A,0.02,N/A,0.11,0.06,-0.01,0.15,0.08,0.26,N/A,0.08,-0.02,0.10,0.09
0.11,0.21,0.25,1,0.20,0.72,N/A,0.13,N/A,0.23,0.24,0.20,N/A,N/A,0.24,N/A,0.15,0.19,0.11,0.19,0.12,0.49,N/A,0.22,0.10,0.21,0.40
-0.04,-0.02,0.04,0.20,1,0.04,N/A,-0.02,N/A,0.12,0.04,0.21,N/A,N/A,0.48,N/A,0.03,-0.03,0.04,0.08,0.09,0.16,N/A,-0.01,-0.05,0.03,0.32
0.03,0.25,0.08,0.72,0.04,1,N/A,0.04,N/A,0.14,0.08,0.05,N/A,N/A,0.07,N/A,0.06,0.05,-0.04,-0.04,0.01,0.08,N/A,0.20,0.06,0.04,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,0.01,0.06,0.13,-0.02,0.04,N/A,1,N/A,0.00,0.07,-0.03,N/A,N/A,0.04,N/A,0.04,0.14,0.07,0.11,-0.01,0.08,N/A,-0.03,-0.02,0.18,-0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.02,0.02,0.14,0.23,0.12,0.14,N/A,0.00,N/A,1,0.12,0.08,N/A,N/A,-0.00,N/A,0.25,0.15,-0.02,0.07,0.25,0.27,N/A,-0.00,0.03,0.14,-0.00
0.11,0.02,0.14,0.24,0.04,0.08,N/A,0.07,N/A,0.12,1,0.01,N/A,N/A,0.09,N/A,0.06,0.11,0.03,0.26,0.01,0.17,N/A,0.10,-0.00,0.03,0.06
0.05,-0.03,0.02,0.20,0.21,0.05,N/A,-0.03,N/A,0.08,0.01,1,N/A,N/A,0.15,N/A,0.02,0.03,0.01,0.03,0.02,0.12,N/A,0.06,0.10,0.07,0.24
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,-0.02,0.02,0.24,0.48,0.07,N/A,0.04,N/A,-0.00,0.09,0.15,N/A,N/A,1,N/A,-0.01,-0.01,0.09,0.13,0.03,0.09,N/A,0.01,-0.01,0.03,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
